original_index,chunk_id,chunk_index,text,b2_text
29,29_1,1,"Spain reduced its Covid self-isolation period to seven days from 10, even as the number of new infections hit record highs, after businesses expressed fears the Omicron surge would leave them with mounting staff shortages. The Italian cabinet decided on Wednesday night to scrap the isolation period for people who have received three shots of a Covid vaccine and are subsequently exposed to someone who has tested positive. The cabinet also tightened measures against the unvaccinated, and from 10 January a health pass proving immunisation or recovery from coronavirus will be required when travelling by bus, metro, train and taking domestic flights. Meanwhile, a proposal to tighten measures against unvaccinated workers was rejected. Authorities reported another new record daily tally of 98,030 cases on Wednesday. French MPs on Wednesday started debating a new law that would allow only vaccinated people to enter bars, restaurants, cinemas, museums, sports arenas and other public venues, with a negative Covid test no longer to be accepted. Italy is one of several countries to have cancelled or restricted public celebrations since the resurgence of the virus. Greece, which has also banned Christmas and new year festivities in public places, on Wednesday imposed new restrictions on the hospitality sector, bringing forward measures planned for early January, after authorities announced a new daily record of 21,657 cases, more than double Monday’s figure. Bars, nightclubs and restaurants will have to close at midnight, with no standing customers and no music, with the exception of New Year’s Eve when they can stay open until 2am. “These measures, if they are applied in our entirety, will allow us from mid-January to go back to our normal lives,” said the health minister, Thanos Plevris. Some countries are still waiting for the Omicron wave to hit. Case numbers are still falling in Germany, but its health minister, Karl Lauterbach, said the true number could be much higher because fewer tests were being done over the holiday season. He said the real incidence was “two or three times as high” as Wednesday’s reported rate of 205 Covid cases per 100,000 people over seven days, the lowest since November, adding that a sharp jump was expected “within a very short period of time”.","Despite a surge in new COVID-19 infections reaching unprecedented levels, Spain has shortened its self-isolation period from ten to seven days. This decision comes after businesses voiced concerns that the rapid spread of the Omicron variant could lead to significant staff shortages.

Similarly, in Italy, the government decided on Wednesday evening to remove the requirement to self-isolate for individuals who have received three doses of a COVID-19 vaccine and have been in contact with someone who tested positive. The Italian government also reinforced restrictions for unvaccinated individuals. From January 10th, a health pass, proving vaccination or recovery from COVID-19, will be mandatory for travel on buses, subways, trains, and domestic flights. However, a proposal to introduce stricter rules for unvaccinated workers was not approved. On Wednesday, authorities reported another record daily increase of 98,030 cases.

In France, Members of Parliament began discussing a new law on Wednesday that would permit only vaccinated individuals to enter establishments such as bars, restaurants, cinemas, museums, sports stadiums, and other public venues. A negative COVID-19 test would no longer be sufficient for entry.

Italy is among several nations that have cancelled or limited public gatherings due to the resurgence of the virus. Greece, which has also prohibited Christmas and New Year's celebrations in public spaces, introduced new restrictions on the hospitality industry on Wednesday. These measures, initially planned for early January, were implemented sooner following a new daily record of 21,657 cases, which is more than double the figure reported on Monday. Bars, nightclubs, and restaurants will now have to close at midnight, prohibiting standing customers and music, with the exception of New Year’s Eve when they are allowed to remain open until 2 a.m. The Health Minister, Thanos Plevris, stated that ""If these measures are fully implemented, they will allow us to return to our normal lives from mid-January.""

While some countries are bracing themselves for the peak of the Omicron wave, others are still waiting. In Germany, although case numbers are currently decreasing, the Health Minister, Karl Lauterbach, suggested that the actual number of infections could be considerably higher due to reduced testing during the holiday period. He estimated that the real incidence rate was ""two or three times as high"" as the officially reported rate of 205 COVID-19 cases per 100,000 people over seven days, which is the lowest it has been since November. He also predicted a sharp increase in cases ""within a very short period of time."""
29,29_2,2,"On Tuesday Germany closed nightclubs and ordered organisers of sports events to hold them behind closed doors. It also limited private gatherings to 10 vaccinated people, or just two households if an unvaccinated person is present. The rules came on top of restrictions already hitting the unvaccinated, who are barred from shops, restaurants and cultural events. Lauterbach said the rules may have to be toughened further, as existing measures “will not be enough to prevent a significant rise in Omicron cases”. In Belgium, however, where case numbers are also relatively low, the government reversed course on Wednesday, allowing theatres and cinemas to reopen after a court suspended their closure. Meanwhile, other European countries are still grappling with the Delta variant. Poland reported 794 Covid-related deaths on Wednesday, the highest number in the fourth wave of the pandemic. The deputy health minister, Waldemar Kraska, said more than 75% of those who died were unvaccinated.","On Tuesday, Germany shut down nightclubs and instructed organisers of sporting events to ensure they take place without spectators. Furthermore, private gatherings were limited to a maximum of 10 people who have been vaccinated, or to just two households if someone unvaccinated is present. These new regulations were introduced in addition to the restrictions already affecting unvaccinated individuals, who are prohibited from entering shops, restaurants, and attending cultural events. Health Minister Karl Lauterbach suggested that the rules might need to be strengthened even more, stating that the current measures ""will not be sufficient to stop a considerable increase in Omicron infections.""

However, in Belgium, where the number of infections is also relatively low, the government changed its mind on Wednesday, deciding to allow theatres and cinemas to reopen after a court temporarily stopped their closure. In the meantime, other European nations are still struggling with the Delta variant. Poland reported 794 deaths linked to Covid on Wednesday, which is the highest number during the fourth wave of the pandemic. Waldemar Kraska, the deputy health minister, stated that more than 75% of those who died had not been vaccinated."
30,30_0,0,"Ukrainian forces appear to have edged closer to recapturing the key-Russian controlled city of Kreminna in Luhansk province as heavy fighting continued in the east and south of the country. The regional governor of Luhansk, Serhiy Haidai, said fighters in part of the city controlled by Russian command were forced to retreat to Rubizhne, a town a few miles to the south-east, as a result of Ukrainian military pressure. “The Russians understand that if they lose Kreminna, their entire line of defence will fall,” Haidai wrote on the Telegram messaging app on Tuesday. “The Russian occupation troops managed to build a very powerful defence in a month, even a little more. They are bringing there a huge amount of reserves and equipment. They are constantly renewing their forces.” The Guardian could not independently confirm the battlefield developments. Recapturing Kreminna and nearby Svatove could open the way for Kyiv to launch an offensive on Sievierodonetsk and Lysychansk, two cities Ukraine lost in the summer. The fierce fighting continues amid no sign of imminent peace talks. Late on Monday Russia’s foreign minister, Sergei Lavrov, said Kyiv must accept Moscow’s demands of “demilitarisation and denazification” or suffer defeat on the battlefield. Lavrov’s statements show the Kremlin has no intention of climbing down from its maximalist goals of regime change in Ukraine, despite Vladimir Putin’s claims on Sunday that Russia was ready for talks to end the war. In its daily military briefing on Tuesday, Britain’s defence ministry said Russian troops continued to focus their efforts on capturing the city of Bakhmut in the Donetsk region. Russian soldiers, alongside fighters from the Wagner private military group, have been trying to seize Bakhmut since July, after reaching the outskirts of the city. Bakhmut has been largely ravaged after nearly five months of fighting and has been referred to by both sides as the “Bakhmut meat-grinder”. The battle for Bakhmut is seen as an important test for the Wagner head, Yevgeny Prigozhin, who is believed to have recruited thousands of Russian convicts to help storm the city.","It seems that Ukrainian forces have moved closer to retaking Kreminna, a strategically important city in the Luhansk province that is currently controlled by Russia. Intense fighting is ongoing in both the east and south of the country. Serhiy Haidai, the regional governor of Luhansk, reported that soldiers in a part of the city under Russian control were forced to withdraw to Rubizhne, a town situated a few kilometres to the south-east. This retreat was due to the increased pressure from the Ukrainian military. “The Russians realise that if they lose Kreminna, their entire defensive line will collapse,” Haidai posted on the Telegram messaging app on Tuesday. He also noted, “The Russian occupying forces managed to construct very strong defences over a month, or perhaps a little longer. They are bringing in a large number of reinforcements and equipment. They are constantly replenishing their forces.” The Guardian newspaper has not been able to independently verify these developments on the ground. If Ukrainian forces were to recapture Kreminna and the nearby town of Svatove, it could pave the way for Kyiv to launch an offensive on Sievierodonetsk and Lysychansk. These are two cities that Ukraine lost during the summer. This intense fighting is taking place while there is no indication that peace talks are about to start. On Monday evening, Russia’s foreign minister, Sergei Lavrov, stated that Kyiv must accept Moscow’s demands for “demilitarisation and denazification” or face defeat in the war. Lavrov’s comments suggest that the Kremlin has no plans to back down from its ambitious goals of changing the government in Ukraine. This is despite Vladimir Putin's claims on Sunday that Russia was prepared for discussions to end the conflict. In its daily military briefing on Tuesday, the British Ministry of Defence said that Russian troops are continuing to focus their efforts on capturing the city of Bakhmut in the Donetsk region. Russian soldiers, along with fighters from the Wagner private military group, have been attempting to capture Bakhmut since July, after they reached the city’s outskirts. Bakhmut has been extensively damaged after almost five months of fighting and both sides have described it as the “Bakhmut meat-grinder”. The battle for Bakhmut is considered a significant test for Yevgeny Prigozhin, the head of the Wagner group, who is believed to have recruited thousands of Russian prisoners to assist in attacking the city."
30,30_1,1,"Prigozhin has previously criticised the Russian defence ministry for its performance in Ukraine and has lauded Wagner as the country’s most capable fighting force. In a video published on Monday and purportedly filmed near Bakhmut that will further fuel speculations over tensions within the Russian forces, two apparent Wagner soldiers are seen insulting the chief of general staff, Valery Gerasimov. “You are … the damn devil. We have nothing to fight with, we have no shells,” one of the men is heard saying. The Guardian could not independently verify the footage, but when asked about the video by Russian journalists, Prigozhin appeared to express his approval for the actions of the soldiers, saying he travelled to Bakhmut to meet them. “The guys asked me to convey that when you sit in a warm office, the problems of the frontline are hard to hear,” Prigozhin said in a statement, in an apparent dig at the country’s top military command. Last Thursday, Ukraine claimed Russia had “relocated” some of its aircraft away from the Engels airfield, which Moscow said was struck by a Ukrainian drone a day earlier, resulting in the death of three Russian servicemen. “After yesterday’s well-known events, we see that the planes are dispersed there, namely strategic aviation … Of course, a certain number of aircraft still remain there, but many of them have already been relocated to various airfields,” Col Yuriy Ignat, the chief spokesperson for the Ukrainian Air Force Command, told Ukrainian media. Elsewhere, Russia’s security services claimed they had “liquidated” four Ukrainian soldiers who were on a reconnaissance mission in Russia’s southern Bryansk region, near Ukraine’s border. If confirmed, the incident sheds light on the ongoing activities of Ukrainian saboteurs inside Russian territory. Since the start of the war, a number of military targets, including oil and weapon depots have been damaged after catching fire. Kyiv does not publicly admit to attacks inside Russia but has previously cheered such incidents as payback.","Yevgeny Prigozhin has frequently criticised the Russian Ministry of Defence regarding their handling of the war in Ukraine. He has also praised Wagner Group, claiming it's Russia's most effective fighting unit. A video released on Monday, supposedly filmed close to Bakhmut, is likely to intensify rumours about disagreements within the Russian army. The video shows two men, who seem to be Wagner soldiers, making insults about Valery Gerasimov, the Chief of the General Staff. ""You are... the damn devil. We have nothing to fight with, we have no ammunition,"" one of the men is heard saying. The Guardian was unable to confirm the video's authenticity independently. However, when Russian journalists asked Prigozhin about it, he seemed to support the soldiers' actions, saying he had gone to Bakhmut to meet them. ""The guys asked me to let you know that when you're sitting in a comfortable office, it's difficult to understand the problems on the front line,"" Prigozhin said in a statement, in what seemed to be a direct criticism of the country's top military leaders. Last Thursday, Ukraine announced that Russia had ""moved"" some of its aircraft away from Engels airfield. Moscow had reported that the airfield was hit by a Ukrainian drone the day before, causing the deaths of three Russian soldiers. ""Following yesterday's widely reported events, we can see that the planes are being dispersed, specifically strategic aviation... Of course, some aircraft still remain, but many have already been moved to different airfields,"" Colonel Yuriy Ignat, the main spokesperson for the Ukrainian Air Force Command, told Ukrainian media. In other news, Russian security services announced they had ""eliminated"" four Ukrainian soldiers who were on a reconnaissance mission in Russia's southern Bryansk region, near the Ukrainian border. If this is true, the event highlights the ongoing activities of Ukrainian sabotage groups inside Russian territory. Since the beginning of the war, several military locations, including oil and weapons storage facilities, have been damaged after catching fire. Kyiv doesn't openly admit to carrying out attacks inside Russia, but has previously celebrated such incidents as acts of revenge."
30,30_2,2,"Also on Tuesday, Putin concluded his two-day “informal summit” in St Petersburg with the heads of the Commonwealth of Independent States, a Moscow-led group consisting of former Soviet states, by gifting the eight leaders present gold rings. The meeting came on the back of growing unease between the Russian president and the rest of the CIS bloc, as nations have sought to distance themselves from Moscow’s faltering war.","On Tuesday, Vladimir Putin also wrapped up his two-day ""informal summit"" in St Petersburg. He had been meeting with the leaders of the Commonwealth of Independent States, a group of former Soviet countries led by Moscow. To mark the occasion, Putin presented each of the eight leaders in attendance with a gold ring. This meeting followed a period of increasing tension between the Russian president and other members of the CIS, as these countries have been trying to separate themselves from Russia's struggling war effort."
31,31_0,0,"European countries are preparing to scale up the monitoring of potential new coronavirus variants from China, as Spain and France brought back mandatory testing at airports in response to Beijing’s rapid rollback of anti-infection measures. The two countries on Friday followed Italy’s lead by requiring arrivals from China to show a negative test result, though unlike Rome, Spain makes exceptions for those who can prove they are fully vaccinated. At a press conference announcing Spain’s new measures, the country’s health minister, Carolina Darias, also said she was pushing to revise the conditions that had to be met in order for travellers to obtain the EU’s digital Covid certificate. A rise in infections across China and doubts over the regime’s official data have prompted the return of Covid checks in several countries outside the EU, including the US, India, Israel, Taiwan, South Korea and Japan. The UK has announced a similar move. Chinese state media said the return of such testing requirements for travellers from China was “discriminatory” and politically motivated in an attempt to undermine China’s reopening. In Brussels, Berlin and Paris, however, officials said this week it was important to be vigilant but too early to raise alarm over the outbreak in the world’s most populous country. Germany’s health minister, Karl Lauterbach, said it was “not yet necessary” to bring back mandatory testing for travellers coming into the borderless Schengen area from China via Germany. Data on Covid variants provided by Beijing was not sufficiently reliable, the centre-left politician said. “And therefore we very much have to rely on doing that ourselves,” for example by carefully looking at individual flights, he said. The European Commission’s health policy chief on Friday urged the EU’s 27-member states to consider scaling up gene sequencing of Covid-19 infections and monitoring of wastewater, including from airports, to detect any new variants that could be brought in from China. In a letter to health ministers of the EUmember states, Stella Kyriakides said the bloc should be “very vigilant” when China lifts travel restrictions on 8 January, since reliable epidemiological and testing data for China were quite scarce.","As China rapidly relaxes its strict anti-COVID measures, European countries are planning to increase their monitoring of possible new coronavirus variants that could emerge from the country. Spain and France have reintroduced mandatory testing at airports for travellers arriving from China.

On Friday, both countries followed Italy's example by requiring passengers arriving from China to present a negative COVID-19 test. However, unlike Italy, Spain will make exceptions for travellers who can prove they have been fully vaccinated. At a press conference where she announced Spain's new rules, the country's health minister, Carolina Darias, also stated that she was working to change the requirements for travellers to obtain the EU's digital COVID certificate.

A surge in infections across China, along with concerns about the accuracy of the official data provided by the Chinese government, has led to the return of COVID checks in several countries outside the EU, including the United States, India, Israel, Taiwan, South Korea, and Japan. The UK has also announced it will implement similar measures.

Chinese state media has described the reintroduction of testing requirements for travellers from China as ""discriminatory"" and claims that the measures are politically motivated, designed to damage China's reopening efforts.

However, in Brussels, Berlin, and Paris, officials stated this week that it was important to remain watchful, but that it was too early to be overly concerned about the outbreak in China, the world's most populated nation. Germany's health minister, Karl Lauterbach, said that it was ""not yet necessary"" to bring back mandatory testing for travellers entering the Schengen area from China via Germany. The centre-left politician explained that the data on COVID variants provided by Beijing was not trustworthy enough. ""And therefore, we really have to rely on doing that ourselves,"" he said, suggesting closer examination of individual flights as an example.

The European Commission's health policy chief urged the EU's 27 member states on Friday to think about increasing gene sequencing of COVID-19 infections and monitoring wastewater, including wastewater from airports, to identify any new variants that might be brought in from China.

In a letter to the health ministers of the EU member states, Stella Kyriakides said that the bloc should be ""very vigilant"" when China lifts its travel restrictions on January 8th, because reliable data about the spread of the virus and testing in China is limited."
31,31_1,1,"In the letter, Kyriakides advised ministers to assess their practices on gene sequencing of the coronavirus “as an immediate step”, Reuters reported. Earlier in the week, Italy’s far-right prime minister, Giorgia Meloni, argued that requiring Covid tests for all passengers from China was “only effective if it is taken at the European level”, noting that many people arrive in Italy on connecting flights through other European countries. After an announcement made by Italy’s health ministry on Thursday, travellers from China are obliged to show a negative test result upon embarking on their flight and to take a second antigen test upon their arrival.","According to a Reuters report, Kyriakides suggested in her letter that ministers should, without delay, examine how they are currently performing gene sequencing of the coronavirus. Earlier in the week, Giorgia Meloni, the Prime Minister of Italy from the far-right party, had pointed out that demanding Covid tests from all travellers coming from China would “only be truly effective if implemented across Europe.” She explained that many individuals arrive in Italy via connecting flights from other European nations. Following an announcement by the Italian health ministry on Thursday, people travelling from China are now required to present proof of a negative Covid-19 test before boarding their flight. They will also need to undergo a second antigen test once they land in Italy."
32,32_0,0,"Brazil has been gearing up for one of the most monumental new years in its history as the South America nation prepared to both welcome a new president and say goodbye to one of its most famous sons. Huge crowds are expected in Brasilia on 1 January to see Luiz Inácio Lula da Silva inaugurated for a four-year term, while a day later football fans will gather in Santos to bid farewell to Pelé, the football legend who died on Thursday. Edson Arantes do Nascimento died of multiple organ failure after battling colon cancer for more than a year. The 82-year-old former Santos and New York Cosmos player had been in hospital for more than a month. “The city is in mourning,” said Walter Dias, an 87-year-old journalist who covered Santos during their glory days in the 1960s and remained a friend to both Pelé and his family. “Everyone here is sad because at the end of the day Pelé was such a part of our lives. He brought us so much joy. It’s like we’ve lost a member of the family.” Brazilian funerals customarily take place within 24 hours of bereavement, but Pelé’s family reportedly asked for more time to allow family members to gather for what is expected to be an emotional farewell. Pelé was married three times and had seven children and many more grandchildren. Some live in the United States and others are scattered across Brazil, a nation almost as big as Europe. Big crowds are expected to converge in the city and surrounding area that is home to almost 2 million people, and the world’s media will also be there in massive numbers. The outgoing president, Jair Bolsonaro, who was named Jair after the former Santos player Jair da Rosa Pinto, is not expected to attend the funeral. Reports on Friday said the far-right president would fly to Florida in the coming hours and avoid handing over the sash of office to his leftist successor. In his final address as president on Friday, Bolsonaro criticised Lula’s new cabinet as well as one of his own supporters who was caught in an alleged plot to blow up a fuel lorry ahead of Sunday’s inauguration.","Brazil is preparing for a New Year that will be one of the most significant in its history, as the South American country gets ready to welcome a new president and at the same time, say goodbye to one of its most celebrated figures. Large crowds are expected to gather in Brasilia on January 1st to witness Luiz Inácio Lula da Silva being sworn in for a four-year term. Then, just a day later, football fans will come together in Santos to pay their respects to Pelé, the legendary footballer who sadly passed away on Thursday.

Edson Arantes do Nascimento died from multiple organ failure after fighting colon cancer for over a year. The 82-year-old, who previously played for Santos and the New York Cosmos, had been in hospital for over a month. ""The city is deeply saddened,"" said Walter Dias, an 87-year-old journalist who reported on Santos during their successful period in the 1960s and remained a friend of both Pelé and his family. ""Everyone here is feeling a sense of loss because Pelé was such an integral part of our lives. He brought us so much happiness. It’s as if we’ve lost someone from our own family.”

Brazilian funerals typically take place within 24 hours of someone's death, but it is understood that Pelé's family requested more time to allow family members to come together for what is anticipated to be a very emotional farewell. Pelé was married three times and had seven children, as well as many grandchildren. Some of his family live in the United States, while others are spread throughout Brazil, a country almost the size of Europe. Significant crowds are expected to gather in the city and the surrounding area, which is home to nearly 2 million people. The world’s media will also be present in large numbers.

The outgoing president, Jair Bolsonaro, who was actually named Jair after the former Santos player Jair da Rosa Pinto, is not expected to attend the funeral. Reports on Friday indicated that the right-wing president would be flying to Florida in the coming hours and avoid handing over the presidential sash to his left-leaning successor. In his final speech as president on Friday, Bolsonaro criticised Lula’s new cabinet, and also criticised one of his own supporters who was caught in an alleged plot to bomb a fuel truck before Sunday's inauguration."
32,32_1,1,"That terrorist threat has darkened the mood in Brasilia, and the weekend is set to be both tense and festive – but whatever happens could be overshadowed by the following day’s events. Although dignitaries from more than 120 nations are due to attend Lula’s inauguration, Pelé’s death is a truly global story and preparations for his farewell are akin to a state funeral. Presidents, prime ministers, sports stars and former teammates all sent messages of love and sympathy after the news of his death broke on Thursday afternoon. Bolsonaro decreed three days of state mourning. The incoming leader, Lula, said: “Few Brazilians have taken our country’s name as far as he has. However different their language was to Portuguese, foreigners from all over the planet always found a way of pronouncing the magic word: ‘Pelé.’” In a sombre message, the president of Santos, the club where Pelé made his name, said he would never be forgotten. “Pelé did not die, Pelé is eternal and he will live in our hearts forever,” Andres Rueda said. “He came here to Santos as a boy, and he left as a king. He was idolised not just by the Santos nation but by the whole of Brazil and by all football fans. Edson, rest in peace. Pelé, keep watching over us.” Santos said Pelé’s body is being held at the Albert Einstein hospital in São Paulo until the early hours of Monday morning, when it will be taken 50 miles down the coast to the club’s Vila Belmiro stadium. The coffin will be laid in the middle of the pitch and fans will be allowed into the ground to pay their respects. His body will be laid out in the centre circle for 24 hours before being taken for a private family funeral at 10am on Tuesday. The funeral cortege will leave the ground and be driven through the streets of the port city, along the road where Pelé’s mother, Celeste, who celebrated her 100th birthday in November, still resides.","The threat of terrorism has created a somber atmosphere in Brasilia, and while the weekend is expected to be both exciting and nerve-wracking, it's possible that events on the following day will draw even more attention. Even though important figures from over 120 countries are scheduled to be at Lula's inauguration, Pelé's death is a story that resonates worldwide, and the preparations for his final farewell are being treated as a major state event. Presidents, prime ministers, famous athletes, and former teammates all shared messages of support and condolences after his death was announced on Thursday afternoon. Bolsonaro declared three days of national mourning. The incoming president, Lula, stated, “Few Brazilians have promoted our country as much as he did. Despite the fact that their language was different from Portuguese, people from all over the world always managed to say the magical word: ‘Pelé.’” In a serious message, the president of Santos, the football club where Pelé became famous, said that he would never be forgotten. “Pelé didn't die, Pelé is eternal and he will live in our hearts forever,” Andres Rueda said. “He arrived in Santos as a young boy, and he left as a king. He was admired not only by Santos supporters but by all of Brazil and all football enthusiasts. Edson, rest in peace. Pelé, keep watching over us.” Santos has confirmed that Pelé's body will remain at the Albert Einstein hospital in São Paulo until early Monday morning, when it will be transported 80 kilometers down the coast to the club's Vila Belmiro stadium. The coffin will be placed in the middle of the field, and fans will be permitted to enter the stadium to pay their respects. His body will remain in the center circle for 24 hours before being taken for a private family funeral at 10 a.m. on Tuesday. The funeral procession will then leave the stadium and travel through the streets of the port city, along the street where Pelé's mother, Celeste, who celebrated her 100th birthday in November, still lives."
32,32_2,2,"The former athlete of the century will be laid to rest at the Memorial Necrópole Ecumênica, a vertical cemetery with space for 18,000 bodies that claims to be the tallest in the world. Pelé chose and paid for a space on the ninth floor of the building almost two decades ago, according to the newspaper O Globo. He wanted to be laid to rest on the ninth floor because his father, Dondinho, wore the No 9 shirt as a player. The location has a view overlooking the Vila Belmiro stadium and was chosen by Pelé because it transmitted “spiritual peace and tranquility” and “didn’t look like a cemetery”, O Globo said. “I think there will be lots of people,” Dias said of the public commemoration. “The city is preparing and people will turn out. Pelé is loved by people here and by fans of the club because he projected the name of Santos all over the world.”","The legendary athlete, often considered the greatest of all time, will be buried at the Memorial Necrópole Ecumênica. This unusual cemetery, built vertically, boasts enough space for 18,000 bodies and is said to be the world's tallest of its kind. According to the newspaper O Globo, Pelé himself selected and paid for his burial plot almost twenty years ago. He specifically chose a location on the ninth floor of the building. This was because his father, Dondinho, played football wearing the number 9 shirt, making it a significant number for him. Furthermore, the chosen spot offers a clear view of the Vila Belmiro stadium. Pelé selected this particular location because it gave him a sense of ""spiritual peace and tranquility,"" and, according to O Globo, because it ""didn't look like a cemetery."" Dias commented on the upcoming public memorial, anticipating a large turnout. ""I think there will be a lot of people,"" he said. ""The city is getting ready, and people will definitely come. Pelé is deeply loved by the people here and by the football club's supporters, because he made the name of Santos famous all over the world."""
33,33_0,0,"As 2022 began, while swaths of the world were struggling with Covid and a looming war in Ukraine, life in China was relatively calm. Xi Jinping’s zero-Covid strategy was working and cases were low. There were lockdowns but they were orderly and people were compliant. This stability was exactly what Xi probably hoped would surround his taking of a historic third term, at the helm of a rising China. Economic dominance, domestic control, an annexed Taiwan, and increased global influence were all on the agenda. But as the year closes and 2023 begins, China is, instead, entering uncharted territory. In the last 12 months there have been significant housing and economic issues, the Taiwan strait crisis in August, western sanctions on China’s human rights abuses and US curbs on its burgeoning chips industry, and a messy friendship with Russia. Xi took his third term, but weeks later protests swept the country, featuring astonishingly brave acts of dissent and appearing to herald the abrupt end of the zero-Covid policy. Politically, 2022 was supposed to be a year of glory for the Chinese president, but instead it “gave Xi much more to worry about than to gloat over”, says the veteran China expert Jerome Cohen. “His country is in turmoil, and he has suffered a lot of damage in the eyes of the masses.” At the 20th party congress in October, Xi secured a third five-year term, becoming China’s most powerful leader since Mao Zedong. It upended what his predecessors had established specifically to prevent power centralising around an individual. He enshrined “Xi Jinping thought” as the core of the party’s platform, and purged members of a rival faction, symbolised by the bizarre removal of the faction’s leader, the former president Hu Jintao, from the Congress hall. Xi’s now unchecked political power has provoked fears over what decisions he may make while surrounded by yes-people. “Xi securing a third term is, in my view, the biggest thing for China in 2022,” says Prof Steve Tsang, director of the Soas China Institute.","At the beginning of 2022, while many parts of the world were dealing with the Covid-19 pandemic and the growing threat of war in Ukraine, China was experiencing a period of relative stability. Xi Jinping’s zero-Covid policy seemed to be effective, and infection rates were low. Lockdowns were in place, but they were well-managed, and the population generally followed the rules. This stability was likely the environment Xi Jinping wanted as he prepared to take on a historic third term as leader of a China that was becoming increasingly influential. His plans included economic leadership, tight control within the country, taking control of Taiwan, and increasing China’s power on the global stage. However, as 2022 comes to an end and 2023 approaches, China finds itself in an unfamiliar and challenging situation. Over the past year, the country has faced significant problems with its housing market and economy. There was also a period of tension in the Taiwan Strait in August, sanctions from Western countries due to China’s human rights record, and restrictions from the US on its rapidly growing computer chip industry. Furthermore, China's relationship with Russia has been complicated. Xi Jinping did achieve his third term as president, but just a few weeks later, protests erupted across the country, featuring remarkably courageous acts of disagreement with the government, which seemed to signal a sudden end to the zero-Covid policy. Politically, 2022 was supposed to be a year of triumph for the Chinese president, but instead, according to experienced China expert Jerome Cohen, it “gave Xi much more to worry about than to gloat over.” He adds, “His country is in turmoil, and he has suffered a lot of damage in the eyes of the masses.” At the 20th Party Congress in October, Xi Jinping secured a third five-year term, making him the most powerful leader in China since Mao Zedong. This move overturned the system that his predecessors had put in place specifically to prevent too much power from being concentrated in the hands of one person. He also established “Xi Jinping Thought” as the central idea of the party’s platform and removed members of a rival group, symbolized by the surprising removal of the former president Hu Jintao, the leader of that group, from the Congress hall. Xi Jinping's now unrestricted political power has caused concern about the decisions he might make, especially considering he is surrounded by people who always agree with him. ""Xi securing a third term is, in my view, the biggest thing for China in 2022,"" says Professor Steve Tsang, director of the SOAS China Institute."
