original_index,chunk_id,chunk_index,text,simplified_text
66,66_2,2,"But according to subsequent reports, it was not just the handling of 737 Max crisis or squabbles with the FAA that ultimately doomed Muilenburg. Last week, a high-profile launch of Boeing’s space capsule went awry.","Muilenburg was ultimately doomed. It was not just because of the 737 Max crisis. It was not just because of squabbles with the FAA. Last week, a high-profile launch of Boeing’s space capsule went wrong."
67,67_0,0,"The Chinese proverb is “be careful what you wish for”. My own adapted version is “be careful what you vote for”. I make no apology for having devoted so many columns to what on Thursday became the lost cause of Remain. The pro-European cause in this country has, alas, suffered from a colossal failure of leadership. The failure to make the case for our EU membership goes back a long way, as does the drip-drip of the vile anti-European campaign in the Murdoch press, and the obvious suspects in other sections of the media. The sequence of events was well brought out in Denis MacShane’s prophetic book Brexit – How Britain Will Leave Europe in 2015. (What lies in store is outlined both in MacShane’s latest volume, Brexiternity, and Sir Ivan Rogers’s recent magisterial lecture at Glasgow University.) As MacShane wrote in 2015: “The referendum on Europe is not on the benefits or cost of EU membership, but a wider protest about economic and social change which appears inside Britain to produce as many losers as winners.” It was always easy to blame “Brussels” for policies that became controversial, even when those policies were initiated by successive UK governments themselves. One of the leading perpetrators of lies about Europe was, of course, the Telegraph’s former Brussels correspondent himself: Boris Johnson. Johnson is such a master of what his putative hero Winston Churchill called “terminological inexactitudes” that nothing he claimed during the campaign or the morning of his victory can be taken at face value. “One-nation Conservatism”? Governing for the interests of those northerners who have “lent him their votes”? Pull the other one! How does that compare with his plans for deregulation, closer alignment with Trump’s America, and the opportunities for profiting from Brexit to which his financial backers look forward? As Rogers said in his Glasgow lecture, Johnson’s claim that we will “not suffer any downside in terms of market access into easily our biggest market for goods and services … is clearly untrue. It does not get any truer through endless repetition.” The nation has been the victim of a gigantic con trick on the part of the Leave campaign.","The Chinese proverb is ""be careful what you want"". My own version is ""be careful what you vote for"". I don't apologize for writing so many columns to the cause of Remain. That was a lost cause on Thursday. The pro-European cause in this country has unfortunately been a failure of leadership. The failure to make the case for our EU membership goes back a long way. There has been a steady, vile anti-European campaign in the Murdoch press and other parts of the media are also obvious suspects. The story was well told in Denis MacShane’s Brexit – How Britain Will Leave Europe in 2015. (What is in store is both in MacShane’s latest volume, Brexiternity, and Sir Ivan Rogers’ recent magisterial lecture at Glasgow University.) MacShane wrote this in 2015. The referendum on Europe is not about the benefits or costs of joining the EU. It's about economic and social change. This change in Britain will make as many loser as winners. It was always easy to blame Brussels for policies that became controversial, even when those policies were started by successive UK governments themselves. One of the leading perpetrators of lies about Europe was, of course, the Telegraph’s former Brussels correspondent Boris Johnson. Johnson is a master of what Winston Churchill called ""terminal inexactitudes."" So nothing Johnson said during the campaign can be taken as fact. This is also what he said the morning of his victory. ""One-nation Conservatism""? Governing for the interests of those northerners who have ""lent him their votes""? Pull the other one! How does that compare to his plans for deregulation? It also compares with his plans for closer ties with Trump’s America. His financial backers hope to make money from Brexit. Rogers spoke in his Glasgow lecture. Johnson said we will not have problems with market access. This market is our biggest for goods and services. Rogers said this is not true. It doesn't get better by repeating it. The nation has been fooled by a huge trick by the Leave campaign."
67,67_1,1,"The nonsensical propaganda about “getting Brexit done” was finally too much for the counsellor in the British embassy in Washington who resigned recently because she could no longer face peddling a misleading line. But back to failures of leadership: Jeremy Corbyn’s failure was on an epic scale. Reputedly a Leaver himself, he made a huge mistake in thinking that, by equivocating over the referendum, he could somehow please those supposedly natural Labour voters in the Midlands and the north who had voted Leave in the referendum. The election showed that too many of them merely laughed in his face. It seems that the election was also a referendum on Corbyn. There has been, and will continue to be, endless speculation about the reasons why the electorate distrusted him even more than Johnson. But historically there seems to me a simple, fundamental cause, whatever the deficiencies in Corbyn personally. In the early 1980s the sensible centre of the Labour party fought the extreme left – then known as the Militant Tendency, not Momentum – and saw them off. The late Denis Healey played a crucial role, as did Neil Kinnock and Roy Hattersley. And the moderate left in Britain and continental Europe watched the failure of President Mitterrand’s experiment with “socialism in one country” between 1981 and 1983 and learned the lesson. Among those who learned the lesson was Mitterrand himself. Tony Blair and Gordon Brown also took note. Alas, this time the extreme left captured the Labour party, with the results we now see. For reasons that I fail to understand, Corbyn and his allies, such as Seumas Milne, believe that the EU is some kind of capitalist conspiracy. Despite the many doubts about Corbyn himself, if he had not equivocated and campaigned vigorously in favour of Remain and a referendum with no ifs or buts, there might well have been a hung parliament and deals which could have contained Corbyn’s wilder plans. Also, the hapless Jo Swinson should not have made the strategic mistake of ruling out the second referendum her party had previously espoused. However, we are where we are.","The stupid propaganda about ""getting Brexit done"" was finally too much for a counsellor. She worked at the British embassy in Washington. She quit recently. She could no longer be saying the wrong thing. But back to leadership failures: Jeremy Corbyn’s failure was on an epic scale. He was a Leaver. He thought he could please some Labour voters. These voters were in the Midlands and the north and had voted Leave. By equivocating over the referendum, he made a big mistake. The election showed too many of them just laughed in his face. It seems that the election was also a referendum on Corbyn. There will be endless questions about why the electorate hated him even more than Johnson. But there's a simple, fundamental reason, whatever the shortcomings in Corbyn personally. In the early 1980s, the sensible centre of the Labour party fought the extreme left. This group was then called the Militant Tendency. It was not called Momentum. The wise centre saw them off. Denis Healey played a key role, as did Neil Kinnock and Roy Hattersley. The moderate left in Britain and continental Europe watched President Mitterrand's experiment. It was a ""socialism in one country."" This experiment failed between 1981 and 1983. They learned from it. Among those who learned the lesson was Mitterrand himself. Tony Blair and Gordon Brown also took note. But this time the extreme left took the Labour party, and we see now. For reasons I don't understand, Corbyn and his allies, such as Seumas Milne, think that the EU is a kind of capitalist conspiracy. There were many doubts about Corbyn. He slammed and didn't campaign hard for Remain. He didn't support a referendum without any doubts. If he had done these things, there might have been a hung parliament. Deals in that parliament could have been Corbyn's wilder plans. Also, Jo Swinson should not have made the strategic mistake of not voting for the second referendum her party had voted for. But we are where we are."
67,67_2,2,"The Brexit and Conservative party is going to “deliver” Brexit. But so far from “getting Brexit done”, the election result means that Brexit has only just begun. Is the British public bored by Brexit talk? I am sorry, but there is a lot more boredom in store, and goodness knows how much economic damage from leaving the single market – the creation of which was, ironically, considered by Kenneth Clarke as Margaret Thatcher’s greatest achievement. Happy Christmas!","The Conservatives will deliver Brexit. The election has not ended Brexit. But Brexit has started. Are the British people bored by Brexit talk? I am sorry, but there is a lot more to do, and God knows how much economic damage from leaving the single market – the creation of which was, ironically, considered by Kenneth Clarke, Margaret Thatcher’s greatest achievement. Happy Christmas!"
68,68_0,0,"As we wrap up the year, I thought it would be fun to look back at all the columns I have written for the Guardian and pull out the five stories that were my favorites. Why are these my favorites? Mostly because these stories captured the best and worst aspects of running a small business this year. Female-owned businesses: the US economy’s quiet success story A report earlier this year found that 42% of all firms are female-owned and women started 1,817 businesses a day in the past year. My daughter is currently watching Mad Men for the first time and was shocked at how women were treated in the workplace a mere 50 years ago. To me, that just shows how much things have changed. Unfortunately – as I also wrote here – the out-of-date attitudes of some men in positions of power continue to challenge female advancement and opportunities in the workplace. But, there’s still been a lot of progress. As I wrote: “The fact is that women have made significant gains not only in the workplace but in entrepreneurship. Of course there is still a long way to go to achieve equality. But, compared with the data from 10 or 20 years before, there’s no dispute that the environment continues to improve.” Unlimited vacation isn’t as crazy as it sounds – and it can save you money I like reporting on small business news, but I also enjoy sharing good tactics that can help small business owners grow. One of these tactics involves unlimited vacation. 2019 was a year of very tight unemployment and just about every small business owner I know struggled to find and keep good employees. So what about unlimited vacation? Don’t laugh. My report found that unlimited vacation plans can be a potential great benefit and not as costly or as risky as they may seem. As I wrote: “... the vacation benefits you offer should best suit the interests of your employees and your company’s culture. An unlimited paid time-off plan may not be the right thing for your business. But considering some of the potential financial benefits, you should at least be seriously considering it.” Could this be the worst cafe in the world? I know I’m supposed to cover American businesses, but this little restaurant in an out-of-the-way place in New Zealand was too irresistible to ignore. “Just how bad is the customer service at the Springfield Store and Cafe?” I wrote.","I will pull out five favorite stories. Why are these my favorites? The stories captured the best parts of running a small business. They also captured the worst parts. Female-owned businesses are a quiet success story for the US economy. A report earlier this year found that 42% of all firms are women-owned. In the past year, women started 1,817 businesses a day. My daughter is watching Mad Men for the first time and was shocked at how women were treated in the workplace 50 years ago. To me, that just shows how much things have changed. Some powerful men have old-fashioned attitudes. These attitudes challenge women's advancement. They also challenge women's opportunities at work. But, there’s still been a lot of progress. Of course there is still a long way to go to achieve equality. Unlimited vacation is not as crazy as it sounds. It can even save you money. I like to write about small business news. I also like to share good ways for owners to grow. One of these tactics involves unlimited vacation. 2019 was a very tight year and almost every small business owner I know struggled to find and keep good employees. So what about unlimited vacation? Don’t laugh. The report found unlimited vacation plans are a great benefit. They are not very costly or risky. Could this be the worst cafe in the world? I was supposed to cover American businesses."
68,68_1,1,"“So bad that people have been reportedly chased out of the cafe and others were forced to leave in tears after being abused by staff members. So bad that the police have actually been called and so bad that some of the local residents boycott the restaurant. ‘It’s an embarrassment to our community,’ one resident said. ‘You don’t have to talk to too many people before you come across somebody who’s had a bad experience there. I want them gone – the whole town wants them gone.’” But what’s interesting is that the cafe continues to thrive. Why? It has decent food and its owner’s behavior draws curiosity. Sometimes even poorly run businesses can succeed, despite their best efforts to fail. Why ‘Slutty Vegan’ became a hit in Atlanta – a city known for its barbecue Speaking of peculiar businesses, this one caught my attention last January because what kind of crazy person sells vegan food in the epicenter of barbecue, Atlanta, Georgia? And kills it! It’s a smart entrepreneur named Pinky Cole, a food truck owner who opened her first brick-and-mortar vegan eatery called Slutty Vegan at the beginning of the year and saw more than 1,200 people line up outside its doors on its very first day. Combining great food with an even better name, Cole’s restaurant has been a hit in 2019, attracting celebrities such as Shaquille O’Neal. She’s also laying the plans for more locations in 2020. No, she will never get me to stop eating meat – but I have to admit it will be tough to resist a Fussy Hussy (it consists of a plant-based patty with vegan cheese, shredded lettuce, onion, pickle and vegan mayo on a Hawaiian bun) the next time I’m in town. What’s the dynamic demographic running America’s small businesses? Older people OK Boomer, you’re still in charge. I’m thrilled for all the female entrepreneurs who are finally making their mark, but can we still give a small shoutout to us old people? The fact is that America’s small businesses are still dominated by people in their 50s and 60s, and if you’re marketing to small businesses, you best not ignore this demographic.","People have been chased out of the cafe. Others had to leave in tears. This happened because staff abused them. The police have been called. Some people boycott the restaurant. The situation is bad. It is easy to find people who had a bad experience there. I want them gone. The whole town wants them gone. But what's interesting is this. The cafe continues to grow. Why? The food is decent. The owner's behavior is curious. Sometimes even poorly run businesses can succeed, even if they try to fail. 'Slutty Vegan' became a hit in Atlanta. Atlanta is a city famous for barbecue. This business caught my attention last January. I wondered who would sell vegan food there. Pinky Cole is a smart entrepreneur and food truck owner. She opened her first brick-and-mortar vegan eatery called Slutty Vegan at the beginning of the year. On its very first day, more than 1,200 people lined up outside its doors. Cole's restaurant has been a hit in 2019, with celebrities like Shaquille O'Neal. She’s also laying the plans for more locations in 2020. No, she won't stop me eating meat. I have to admit it will be hard to resist a Fussy Hussy next time I'm in town. It's a plant-based patty with vegan cheese. It also has shredded lettuce, onion, pickle, and vegan mayo on a Hawaiian bun. Who runs America's small businesses? Older people are called ""OK Boomer."" I’m happy for all the female entrepreneurs who are finally making their mark, but can we still shout out to old people? The fact is that America’s small businesses are still dominated by people in their 50s and 60s, and if you’re marketing to small businesses, don’t ignore this demographic."
68,68_2,2,"According to a survey, 57% of small business owners were born between 1946 and 1964. Sure, millennials are taking over the workplace and will very soon (thank goodness) take over the world. But that’s not going to happen right away and in the meantime it’s the boomers who are still running the majority of our country’s small businesses. I wish I had the time to include more, but there’s eggnog to consume. So for now, have a great new year and see you in 2020 with more stories about and for small business owners. It’s going to be a busy and interesting year for us all.","According to a survey, 57% of small business owners were born between 1946 and 1964. Millennials are taking over the workplace. They will soon take over the world. This is good. That won't happen immediately. Now, boomers still run most small businesses. They run them in our country. So for now, have a great new year and see you in 2020 with more stories about and for small business owners. It’s going to be a busy and interesting year for us all."
69,69_0,0,"In a parallel political universe, Ofwat’s pricing framework for the English and Welsh water companies for the next five years would have been redundant before it was announced on Monday. Incoming Labour ministers would instead be inspecting their soon-to-be nationalised assets. None of that will now happen, so the key issue in a still-privatised world is different. Will any of the companies that have bleated behind the scenes about a “politicised” regulatory process dare to allege unreasonable harshness on the part of Ofwat? Will any appeal to the Competition and Markets Authority (CMA)? We’ll have to wait eight weeks – the permitted period for an appeal – to find out, but the likely suspects would be well advised to swallow their medicine. First, Ofwat’s review is pitched as the “toughest ever”, but so it had to be. Shareholders since privatisation in 1989 have enjoyed a dividend bonanza so this was always going to be a moment to lean in the opposite direction. That’s not evidence of politicisation; it’s just a recognition that regulation has been too lax. Ofwat’s new demands will strike most bill-payers as reasonable: lower returns on capital; a reduction in bills by £50 on average, ignoring inflation, over the next five years; and a 16% cut in leaks. Second, Ofwat has given some ground between its “draft” and “final” calculations. Companies, in aggregate, will be allowed about £1.5bn of extra expenditure to meet performance targets. The concession is not huge in the context of a £51bn spending programme, but it’s a softening. Third, the new regime will only look “tough” to the laggards, judged by efficiency. Note how the share price of Severn Trent, one of three companies that got top-of-the-class “fast track” status during Ofwat’s review, is within pennies of its all-time high. Its shareholders see little to frighten them. Fourth, an appeal to the CMA is not a one-way bet. The competition regulator is allowed to conclude that Ofwat should have been harder.","In a parallel political universe, Ofwat’s pricing framework for the English and Welsh water companies for the next five years would have been redundant before it was announced on Monday. Labour ministers would instead be looking at their soon to be nationalised assets. The world is still privatised. But the key issue is now different. Some companies have complained about a ""politised"" regulatory process. Will any of them now say that Ofwat is unreasonable? The full name of the CMA is the Competition and Markets Authority. We'll have to wait eight weeks to find out. That's the time for an appeal. The likely suspects should swallow their medicine. First, Ofwat's review is called the ""toughest ever"", but so it had to be. Shareholders have enjoyed a dividend boost since privatisation in 1989. This was always going to be a moment to lean in the opposite direction. That’s not evidence of politicisation; it’s just a recognition that regulation has been too lax. Ofwat has made new demands. These demands will be reasonable to most bill-payers. They include lower returns on capital and a 16% cut in leaks. They also need a £50 average reduction in bills over five years, without inflation. Second, Ofwat has given some ground between its “draft” and “final” calculations. Companies together can spend about £1 more. An extra 5 billion is allowed. It is for meeting performance targets. The spending programme is £51 billion. The concession is not huge compared to that, but it is a softening. Third, the new regime will only look ""tough"" to the laggards, judging by efficiency. Severn Trent got top-of-the-class ""fast track"" status from Ofwat. This was during Ofwat's review. Only two other companies got this. Now, Severn Trent's share price is within pennies of its all-time high. Its shareholders see little to frighten them. Fourth, an appeal to the CMA is not a one-way bet. The competition regulator can decide that Ofwat was too soft."
69,69_1,1,"That thought ought to concentrate minds in the boardrooms of the four companies – Anglian, Northumbrian, Thames and Yorkshire – that are thought most likely to appeal. It’s time for them to accept that, in a privatised but regulated system, owners have to take a hit sometimes. On – then off – the buses It’s hard to keep up with transport firm FirstGroup’s view of its best strategy. Back in May, the “future emphasis” for the group was going to be First Student and First Transit, its two North American bus contractors, since they had “the greatest potential to generate sustainable value and growth over time”. Now both operations may be sold. What’s prompted the U-turn? One can point to the arrival of David Martin as chairman in August but, since he seemed to endorse the May vision only last month, the latest development looks to be a lobbying triumph for activist investor Coast Capital, aided these days by fellow investor Robert Tchenguiz. The duo demanded a sale of all US assets, not just the Greyhound coaching business, a few weeks ago; now they may get it. A UK-only future would be a mighty come-down for FirstGroup, which can currently call itself one of the world’s largest transport companies with 100,000 employees. Indeed, even within the UK, the future of the bus division is unclear, as FirstGroup is exploring what form of “separation” is possible while meeting pension obligations. If the buses were also to exit along with the US assets, all that would be left would be the UK rail business, from which FirstGroup seemed to be contemplating an orderly retreat only a year ago. Then it won the West Coast Partnership franchise and all is now apparently right with rail. One can view this strategic soul-searching as an exercise in “rationalisation”, the polite term for a break-up. It’s hard, though, to escape the feeling that there’s a simpler alternative to uncertain deal-making: just run the businesses better. Going up … ? Mike Ashley has been banging on about his “elevation” strategy for years and now he has something to show for it: a share price that elevated by 31% in a day. Context is everything, however.","Four companies are most likely to appeal. They are Anglian, Northumbrian, Thames, and Yorkshire. It’s time for them to accept that, in a privatised but regulated system, owners sometimes have to take a hit. FirstGroup is a transport company. It's changing its strategy. Its view of the best plan changes on and off. This makes it hard to keep up. Back in May, the group's ""future focus"" was on First Student and First Transit. These are its two North American bus companies. They had ""the greatest chance to make a sustainable profit and growth over time"". Now both operations may be sold. What’s prompted the U-turn? David Martin became chairman in August. He seemed to approve the May vision just last month. The latest development looks like a lobbying win for activist investor Coast Capital. They now have Robert Tchenguiz as their partner. The duo wanted to sell all US assets, not just Greyhound coaching, a few weeks ago; now they may get it. FirstGroup can now be one of the world's largest transport companies. It has 100,000 employees. A UK-only future would be a big disappointment for the company. FirstGroup's bus division faces a difficult future in the UK. The company is looking for ways of ""separation"". This must be done while meeting your pension obligations. FirstGroup was thinking of a quick exit from its UK rail business only a year ago. If the buses also exited with the US assets, only the UK rail business would remain. That's all left. Then it won the West Coast Partnership and all is now right with rail. One can see this strategic soul-searching as a exercise in ""rationalisation"", the term for a break-up. A simpler alternative exists. It is to just run the businesses better. Mike Ashley has talked about his elevation strategy for years."
69,69_2,2,"The improvement to 472p merely took the shares back to where they stood at the start of 2016, which is roughly when Ashley adopted his other obsession – diversification. House of Fraser, the main product of that ambition, clearly isn’t getting worse, which was why the shares jumped on Monday. But the eventual returns from the HoF deal remain a mystery. Ashley runs a tighter ship than the old management (no surprise there) but the long-term investment demands in the department store business are anyone’s guess.","The increase to 472p only took the shares back to their level at the start of 2016. That was when Ashley started to love his other obsession. His other obsession was diversification. House of Fraser, the main product of that ambition, isn’t getting worse, so the shares jumped on Monday. But the return from the HoF deal is not clear. Ashley runs a tighter ship than the old management. That's not surprising. But the long-term investment demands in the department store business are not clear."
70,70_0,0,"With its army of perfectly groomed and manicured shop assistants, the department store beauty hall has traditionally been the backbone of a £2.5bn trade in expensive lipsticks, face creams or perfumes. But cosmetics sales have plummeted this year as high street shutdowns, coupled with the shift to home-working, has prompted many people to ditch their makeup bags. Sales of the designer brands sold via glossy counters in department stores are down by more than 40% this year, a decrease worth almost £500m, according to the market researcher NPD. The decline is even bigger if you throw in the £180m hit to sales of cheaper lipsticks and eyeshadows bought alongside groceries in supermarkets. Women are simply wearing less makeup, said Alexia Inge, the co-founder of the Cult Beauty website. “The lockdown expedited trends that were already happening. People were already starting to take a different approach to makeup from the Insta-glam layer-upon-layer [look].” The so-called “lipstick index” is often used as a barometer of consumer confidence during periods of economic turmoil. The term, which was coined by the former Estée Lauder chairman Leonard Lauder in the early 2000s, refers to the usual resiliency of cosmetics with makeup seen as an affordable indulgence when bigger purchases are out of reach. But the index never saw Covid-19 coming, with its mandatory face-coverings that mean no one can even see your lips, let alone what colour they are. During the lockdown, demand for products many would once have considered an essential part of their daily beauty routine – such as foundation and lipstick – was down by more than 70%. “Everyone likes to roll out Lauder’s lipstick effect … but lipstick sales are probably the worst of any category right now,” said Inge. Instead, she added, we should look at skincare, which is the “makeup equivalent” of the leisurewear people have been wearing at home during the pandemic. While Cult Beauty’s lipstick sales were down 8%, its skincare sales have more than doubled. This dramatic shift in spending priorities is borne out in figures from the department store chain John Lewis.","With its army of perfectly groomed and manicured shop assistants, the department store beauty hall has been the backbone of a £2. The trade is worth 5 billion. It's for expensive lipsticks, face creams and perfumes. Cosmetics sales have fallen this year. High street shutdowns are one reason. Home-working is another. These changes have made many people ditch their makeup bags. Designer brands are down by more than 40% this year. These brands are sold at glossy counters in department stores. The change is worth almost £500m, according to market researcher NPD. The drop is even bigger if you add the £180m hit to sales of cheaper lipsticks and eyeshadows bought with groceries in supermarkets. Women are just wearing less makeup, said Alexia Inge, co-founder of the Cult Beauty website. ""The lockdown increased the trends that were already happening. They were moving away from the Insta-glam approach. That was a lot of makeup. The so-called ""lipstick index"" is often used as a barometer of consumer confidence during economic turmoil. The term was invented by the former Estée Lauder chairman Leonard Lauder. He called it in the early 2000s. It's the usual resilience of cosmetics. Makeup is a cheap treat when bigger things are not available. But the index never saw Covid-19 coming, with its face coverings that nobody can see your lips, even if they are black. During the lockdown, demand for some beauty products fell sharply. These were things many used to see as essential to their daily routine. This included foundation and lipstick. Demand fell by more than 70%. ""Everyone likes Lauder's lipstick, but lipstick sales are probably the worst of any category right now,"" said Inge. Instead, she said, we should look at skincare, which is the ""makeup equivalent"" of the leisurewear people have been wearing at home during the pandemic. While Cult Beauty’s lipstick sales were down 8%, its skincare sales have doubled. This dramatic shift in spending priorities is reflected in figures from John Lewis department store."
70,70_1,1,"Its sales of skincare, body and hair products are up 234% this year, as people opt to spend time caring for their skin rather than applying makeup. John Lewis predicts some of the changes seen this year will stay around and that cosmetics bags will get smaller as women abandon lip pencils and contouring sticks – a hard-to-do blending technique popularised by Kim Kardashian – and switch to easy to use multipurpose products, such as tinted moisturiser and lip balm. Long periods at home have driven shoppers into the arms of Cult Beauty and its discount-driven Lookfantastic, which is part of The Hut Group founded by the billionaire Matthew Moulding. In common with other retail markets such as furniture, more than 40% of beauty sales will be online this year – almost double 2019’s level. The failure of a major player like Debenhams, with its 124 stores and 12,000 staff, is a fresh blow for the beauty industry left reeling by this year’s lengthy salon closures. Yes, times are tough for the high street, said June Jensen-Mills, the head of UK beauty at market researchers NPD, but store sales are likely to bounce back in 2021. “I believe that bricks and mortar will go back to being important,” she said. “People will want to meet up with friends, try things, have a coffee. Debenhams is an important player in the world of beauty but when a retailer closes customers shift to similar retailers where they feel at home.” There are also new powerful forces at work in the industry as the glitzy websites of blockbuster brands such as Charlotte Tilbury compete with the department stores that are also their business partners. For shoppers the joy of the beauty hall lies in the ability to discover new brands, trial out textures, test colours and sample scents, but coronavirus restrictions mean that is, in many cases, no longer possible. But department stores brands are fighting back with innovative new ways of selling, such as virtual masterclasses and compiling “discovery boxes” of sample-sized products. People seem to like it.","Its sales of skincare, body and hair products are up 234% this year, as people choose to care for their skin rather than apply makeup. John Lewis says some of this year's changes will stay. Cosmetics bags will get smaller. Women are leaving lip pencils and contouring sticks. They are switching to easy multipurpose products like tinted moisturiser and lip balm. Long days at home have driven shoppers into the arms of Cult Beauty and its discount-driven Lookfantastic, part of The Hut Group founded by billionaire Matthew Moulding. In common with other retail markets such as furniture, more than 40% of beauty sales will be online this year – almost double 2019’s level. Debenhams, with its 124 stores and 12,000 staff, is a new blow for the beauty industry, which has been reeling from the long-running salon closures this year. The high street is hard. This was said by June Jensen-Mills. She is head of UK beauty at market researchers NPD. But store sales will return in 2021. “I believe that bricks and mortar will go back to being important,” she said. “People will want to meet up with friends, try things, have a coffee. Debenhams is a retailer. It sells beauty products. When it closed, customers went to other similar stores. The glitzy websites of big brands are competing with department stores. These department stores are also their business partners. The joy of the beauty hall is finding new brands. Shoppers can test textures, test colors and test scents. Coronavirus restrictions mean this is often no longer possible. But department stores brands are fighting back with new ways to sell, such as virtual masterclasses and putting together “discovery boxes” of sample-sized products. People seem to like it."
70,70_2,2,"Last week John Lewis and Charlotte Tilbury broke the Guinness World Records’ title for the UK’s largest ever beauty masterclass after 10,000 people signed up to “brush along at home” to create a “timeless 90s supermodel-inspired look”. Consumers may be looking for “simplicity” now but their feelings may change in 2021. “I have a strong feeling that once we come out of lockdown, and the bars and discos are open again, things will pick up,” said Jensen-Mills. “People will think ‘I’ve had an awful year and I want to make myself feel and look great’. Let’s just slap on loads of foundation and lipstick.”","Last week John Lewis and Charlotte Tilbury broke a Guinness World Record. They were the biggest beauty masterclass in the UK. This happened after 10,000 people signed up to ""brush along at home"". They wanted to make a 90s supermodel look. Consumers currently want simplicity. This could change in 2021. People have had a bad year. They want to feel great. They want to look great."
71,71_0,0,"Toyota will stop production at its British and French plants earlier than scheduled before Christmas because of the chaos caused by Covid-19 border closures. The Japanese carmaker said it was expecting shortages of parts as a result of transport delays, after France’s 48-hour ban on accompanied freight or cargo from Britain led to queues of lorries miles long stuck near Dover. Toyota said it had decided to bring forward the “planned seasonal stop” at its engine plant in Deeside in north Wales and its factory at Burnaston in Derbyshire, where it makes the Corolla. About 3,000 people are employed at the two plants. The Deeside site will close for Christmas on Tuesday and the Burnaston plant on Wednesday. Its French site will also stop production two days earlier than planned. The European factories would ordinarily have closed for an annual shutdown on Christmas Eve and remained shut until 4 January. Toyota said it wanted to “help ensure the safety and security of our employees and all our stakeholders, particularly our logistics partners and in consideration of society’s wider needs”. The car manufacturer said it had taken the decision “in light of the traffic bans that a growing number of countries have issued for travel from the UK and due to the uncertain nature of how long the borders will be closed for logistics activities”. The extended shutdown caps a tumultuous year for the automotive industry, which halted production in the spring as the first wave of the pandemic took hold. The French government is expected to make an announcement on Tuesday about reopening transport links with the UK. Paris failed to lift its 48-hour ban on freight and passengers from Britain over fears about the new coronavirus strain, despite a phone call on Monday evening between Boris Johnson and Emmanuel Macron. France is one of more than 40 countries that have suspended flights and trains from the UK, including Denmark, Germany, Italy, Belgium, Ireland, Turkey and Canada. However, the suspension of cross-Channel transport has caused the most disruption in and around British ports, which were already struggling with increased workloads because of the arrival of Christmas goods, companies stockpiling ahead of Brexit and coronavirus restrictions.","Toyota will stop production at its British and French plants earlier than planned before Christmas because of the chaos caused by Covid-19. Japanese carmaker expects parts shortages because of transport delays. France banned accompanied freight from Britain for 48 hours and caused miles of queues of lorries stuck near Dover. Toyota said it would bring the ""planned seasonal stop"" at its engine plant in Deeside, north Wales and its factory in Burnaston, Derbyshire, where it makes the Corolla. About 3,000 people work at the two plants. The Deeside site will close for Christmas on Tuesday and the Burnaston plant on Wednesday. Its French site will also stop production two days earlier than planned. The European factories would normally close for an annual shutdown on Christmas Eve and stay closed until 4 January. Toyota said it wanted to “help ensure the safety and security of our employees and all our stakeholders, especially our logistics partners, and in view of society’s wider needs”. The car manufacturer decided. This was because many countries banned traffic on UK travel. It was also because the borders are closed for logistics. The length of these closures is unknown. The shutdown was a difficult year for the automotive industry, which stopped production in spring as the first wave of the pandemic began. The French government is expected to announce on Tuesday about reopening transport links with the UK. Paris could not lift its 48-hour ban on freight and passengers from Britain because of fears about the new coronavirus strain. The ban continued despite a phone call on Monday evening between Boris Johnson and Emmanuel Macron. France is one of more than 40 countries that have suspended flights and trains from the UK, including Denmark, Germany, Italy, Belgium, Ireland, Turkey and Canada. Cross-Channel transport is stopped. This has caused the most disruption in and around British ports. The ports were already struggling with more work because Christmas goods arrived, companies stockpiled before Brexit, and coronavirus restrictions."
