original_index,chunk_id,chunk_index,text,b2_text
44,44_1,1,"Ravi Seneviratne, the former director general of police who initially led the Easter attacks investigation, told the Observer that after Gotabaya Rajapaksa was elected president, the government had “prevented the investigation”. He said his team had already “established links” between state and military intelligence officers and the NTJ suicide bombers. He said that the investigations had also led him to believe there was someone higher up helping to coordinate the attack who had yet to be apprehended. However, when Rajapaksa took office, Seneviratne’s entire team at CID was taken off the case. More than 20 of his officers were transferred without his approval and travel bans were imposed on all 700 CID officers. “The motive was to make them too scared to send a message. Many were too scared to work and some people even applied for transfers out of CID,” he said. Since then, Seneviratne claims there have been several attempts to “keep me quiet”. The targeting of those involved in the investigation took a murkier turn this month after the attorney general told the courts that there had been a conspiracy to murder Shani Abeysekara, the former head of Sri Lanka’s CID, who was overseeing the investigation before he was suddenly removed when the Rajapaska government came to power. A court petition filed by Abeysekara, which was taken up this month, said a plan to kill him in a staged vehicle accident had been uncovered. The petition identifie dhis involvement in the bombing investigation as one of the reasons for the assassination attempt. Upul Jayasuriya, the lawyer representing Abeysekara, said that his client’s involvement in the Easter bombing investigation was “one of the biggest problems”. Still fearful for his life, Abeysekara declined to comment directly on the case. Last year, Abeysekara went public with allegations that prior to the attacks – when the CID was already investigating NTJ militants – state and military intelligence officers had sabotaged the investigation and “fabricated” evidence to divert investigators away from the group, including ringleader Zahran Hashim, who later carried out one of the suicide bombings.","Ravi Seneviratne used to be the police chief. He led the first investigation into the Easter attacks. He told a newspaper that the government stopped the investigation after Gotabaya Rajapaksa became president.

Seneviratne said his team found connections. These connections were between government workers, army officers, and the bombers. The bombers belonged to a group called NTJ.

He also thought someone important helped plan the attack. This person was not caught. But when Rajapaksa became president, Seneviratne's team was removed from the case.

More than 20 of his police officers were moved to new jobs. This happened without his permission. Also, 700 police officers could not leave the country.

Seneviratne said the government wanted to scare his team. They wanted to stop them from talking. Many officers were afraid to work. Some even asked to leave their jobs.

Seneviratne said people have tried to silence him. The situation became more complicated recently. The government lawyer told the court something important. He said someone planned to kill Shani Abeysekara.

Abeysekara used to be the head of the police. He was in charge of the investigation before Rajapaksa became president. He was suddenly removed from his job.

Abeysekara filed a paper with the court. He said someone planned to kill him in a fake car accident. The paper said he was targeted because of his work on the bombing investigation.

Upul Jayasuriya is Abeysekara's lawyer. He said the bombing investigation caused big problems for his client. Abeysekara is still afraid for his life. He does not want to talk about the case directly.

Last year, Abeysekara said something publicly. He said that before the attacks, his team was investigating the NTJ group. He said government and army officers stopped the investigation.

He also said they made up false evidence. They wanted to trick the investigators. They wanted them to focus on the wrong people. This included Zahran Hashim. He was the leader of the group and one of the suicide bombers."
44,44_2,2,"He has also alleged that his attempts to raise the issue of NTJ militants with the national security council had been obstructed. After the Easter bombings, he said, his investigators had established links and vidence of communication between intelligence officials and members of the NTJ group that carried out the attacks. Another former CID officer who was part of an investigation into NTJ militants months before the bombings, and who asked to remain anonymous for safety reasons, confirmed the accounts. “There were several attempts that were made by the military intelligence and state intelligence to sabotage the criminal investigation department’s work,” he said. While more than 200 people have been charged in the investigation, so far no one has been convicted, and there have been no answers on how several specific high-level warnings about the imminent attacks, particularly from Indian intelligence, were ignored. In January, former president Maithripala Sirisena, who was in power at the time of the attacks, was ordered by the supreme court to pay millions in compensation to the victims. Following the Dispatches revelations, the Sri Lankan government said it had set up a special parliamentary committee to investigate allegations, but sources said that no one had been called to testify before it. A recent statement by the ministry of defence said the government “vehemently denounces the accusation of orchestrating the attack and assisting the bombers against a dedicated senior military officer who has served the nation for 36 years”. The ministry added that “successive Sri Lankan governments have demonstrated an unwavering commitment to uncovering the truth”. Gotabaya Rajapaksa could not be reached for comment. Among the harshest critics of the ongoing failures is Cardinal Malcolm Ranjith, head of the Catholic church in Sri Lanka, who alleges there was a cover-up from the highest levels of government. “When Gotabaya Rajapaksa came to power, he appointed a stooge to take over the case who made a blunder of all investigations,” he said. “We know that there are several occasions when evidence was deliberately covered up.","He said that he tried to talk about NTJ fighters with the national security council. But he said people stopped him.

After the Easter bombings, he spoke. He said his investigators found connections. They found proof that intelligence officers talked to NTJ members. The NTJ group did the attacks.

Another former police officer also spoke. He worked on the NTJ case before the bombings. He wanted to stay anonymous to be safe. He said the same thing.

He said the military and state intelligence tried to stop the police from doing their job.

More than 200 people have been charged. But no one has been found guilty yet. People want to know why warnings were ignored. India sent warnings about the attacks. But no one listened.

In January, the court made a decision. Former president Maithripala Sirisena was told to pay money. This money was for the victims. He was president when the attacks happened.

After the news came out, the government said they would investigate. They made a special group in parliament. But some people said that no one had been asked to speak to the group.

The defence ministry said something too. They said they did not plan the attack. They said they did not help the bombers. They defended a military officer. He had worked for the country for 36 years.

The ministry said the governments in Sri Lanka want to find the truth.

People tried to contact Gotabaya Rajapaksa. But they could not reach him.

Cardinal Malcolm Ranjith is very critical. He is the head of the Catholic church in Sri Lanka. He thinks the government is hiding something. He said the highest people in government are involved.

He said Gotabaya Rajapaksa chose someone to take over the case. This person made mistakes in the investigation. He said that evidence was hidden on purpose."
44,44_3,3,"They have made a mockery of transparency, a mockery of accountability and a mockery of democracy.” Ranjith added: “We are demanding a transparent, accountable investigation where the politicians don’t meddle with the investigators.” For the families of the victims, the lack of justice has been excruciating. “I ask God every day to take us too. How can we live with this pain?” said Sebastian Patrick Fernando, 74, who lost his son Neranjan in the attack on St Sebastian’s Church in Negombo. “We voted for the Gotabaya Rajapaksa government thinking they would give us answers. But they have done nothing, and now people say they did it to come to power. They should be held responsible.” Thilina Harshani, who was paralysed from the waist down and lost her six-year-old son in the blast, also blames the government for inaction. “Why did this happen to us?” she said. “Why did they bomb our church? Why were we targeted? And why are the masterminds still on the loose?”","Here's a rewritten version of the text at approximately a CEFR B2 level:

People are angry because things are not clear. They feel nobody is taking responsibility. They think democracy is not working. Ranjith said they want an investigation. He wants the investigation to be open and honest. He does not want politicians to control the people investigating.

The families of the people who died are suffering. It is very painful for them that they have not received justice. Sebastian Patrick Fernando lost his son. He asks God to let him die too. He cannot handle the pain. He said he voted for Gotabaya Rajapaksa. He thought the government would give them answers. But they have done nothing. Now, people think the government caused the problem to gain power. He thinks the government should be punished.

Thilina Harshani cannot move her legs. She lost her son in the bombing. She also blames the government for not doing anything. She asks why this happened to them. She wants to know why the church was bombed. She wants to know why they were attacked. She also wants to know why the people who planned the attack are still free."
45,45_0,0,"The US government has announced the release of what it said was its last available package of weapons available for Ukraine, with Congress needing to decide on future support. According to the state department, it is worth up to $250m and includes air defence munitions and components, Himars ammunition, 155mm and 105mm artillery ammunition, anti-armour munitions, and over 15m rounds of ammunition. The war in 2024 “must be different from 2023”, the head of Ukraine’s armed forces has said. “Otherwise we will face what I wrote about in the article [the Economist]”, said Gen Valerii Zaluzhnyi. “Unfortunately, I must state that the enemy is not far behind us. In recent days, we have had a powerful confrontation applying modern technologies. But we do not spare efforts. My main mistake was that I thought that the amount of losses we inflicted on the enemy would stop anyone. But not the Russian Federation.” Zaluzhnyi, giving a press conference, said Ukrainian troops remained on a defensive line in the northern part of Maryinka. “But I can say that this settlement no longer exists. The [Russian] method is the same as it was in Bakhmut. Street by street, block by block are destroyed. The fact that we have now moved to the outskirts of Maryinka, and in some places equipped positions beyond Maryinka, seems to me to be nothing that can cause a public outcry.” “As for the conduct of hostilities around Avdiivka,” he continued, “there is no need to dwell on it and make a show of it. The conduct of hostilities is subject to the laws of war, and they are not subject to what politicians or journalists want. The enemy now has the opportunity to concentrate forces; they can do to the city in two or three months what they have done to Bakhmut.” Two people were killed in Russian drone attacks on Odesa, according to figures from the Odesa oblast governor, Oleh Kiper. A 17-year-old was among the wounded and remained in hospital. Russian shelling left 70% of Kherson without electricity, said the Kherson oblast governor, Oleksandr Prokudin.","The United States government has said they are giving Ukraine one last set of weapons. Congress needs to decide if they will give more help in the future.

The weapons are worth about $250 million. They include things to help Ukraine fight planes and rockets. They also include bullets for guns called Himars. There are also many bullets for big guns and weapons to fight tanks. There are also more than 15 million normal bullets.

The leader of Ukraine's army said that the war in 2024 needs to be different than in 2023. He said if it is not different, they will have problems. He wrote about these problems in an article.

The leader also said that Russia is still fighting hard. He said that they are using new technology. He thought that the damage they caused Russia would stop them. But Russia is still fighting.

The leader said that Ukrainian soldiers are defending near a town called Maryinka. He said that the town is mostly destroyed. Russia is destroying it like they did in another town called Bakhmut. They are destroying it street by street. He said they have moved to the edge of Maryinka. He does not think this is a big problem.

He also talked about the fighting near Avdiivka. He said there is no need to talk about it too much. He said the fighting follows the rules of war. It does not matter what politicians or journalists want. Russia can now send more soldiers to Avdiivka. They could destroy the city in a few months, like they did to Bakhmut.

Two people died in Odesa because of Russian drone attacks. One of the people hurt was 17 years old. He is still in the hospital.

Russian bombs have made 70% of Kherson without power."
45,45_1,1,"Shelling by Russian forces on Tuesday had “badly damaged” the infrastructure of the city, he said, adding that it was “difficult” to say when repairs would be completed. A railway station was attacked as a train was set to evacuate residents, killing one police officer and injuring four people. A Russian politician calling for peace in Ukraine has been denied the chance to run for president. Russia’s central election commission refused to accept the former regional legislator Yekaterina Duntsova’s initial nomination by a group of supporters, citing errors in the paperwork, including spelling. After losing Wednesday’s appeal against the commission’s decision, Duntsova said she would start working on the creation of her own political party that would stand for “peace, freedom and democracy”. Poland is getting closer to ending the truck driver blockades of several border crossings with Ukraine, says the country’s prime minister, Donald Tusk. Polish drivers have been blocking several crossings with Ukraine since 6 November, demanding the EU reinstate a system whereby Ukrainian companies need permits and the same for European truckers to enter Ukraine. The Russian foreign minister, Sergei Lavrov, held talks in Moscow with his Indian counterpart, Subrahmanyam Jaishankar, and said progress had been made on plans for Russia and India to jointly produce military equipment. Jaishankar added that he expected Vladimir Putin and the Indian prime minister, Narendra Modi, to meet next year. Russia says its newest howitzers will be deployed “soon” against Ukrainian forces. The head of the state-owned defence conglomerate Rostec, Sergei Chemezov, told the RIA news agency that testing of the new self-propelled artillery units, named Coalition-SV, had been completed and mass production had started, with the pilot batch to be delivered by the end of this year. Russian President Vladimir Putin must be stopped in his war against Ukraine or all of Europe will pay a much higher price, Moldova’s pro-European president, Maia Sandu, said in an interview published on Wednesday.","Here's the rewritten text at a B2 CEFR level, following your instructions:

**Shelling Damages City Infrastructure**

Russian soldiers shot at the city on Tuesday. This damaged the city's buildings and roads. It is hard to say when they will fix everything.

**Railway Station Attacked**

The soldiers attacked a train station. The train was going to take people away from the city. One police officer died. Four other people were hurt.

**Politician Denied Chance to Run for President**

A Russian politician wants peace in Ukraine. She cannot run for president. The election office said her papers had mistakes. There were spelling errors. She tried to appeal, but she lost. Now she will start a new political party. She wants peace, freedom, and democracy.

**Poland Close to Ending Border Blockades**

Poland is almost finished with the truck blockades. These blockades are at the border with Ukraine. Polish truck drivers started blocking the border on November 6. They want the EU to change the rules. They want Ukrainian companies to need permits. They also want European truckers to need permits to go to Ukraine.

**Russian and Indian Ministers Talk**

The Russian foreign minister, Sergei Lavrov, met with the Indian foreign minister, Subrahmanyam Jaishankar, in Moscow. They talked about making military equipment together. They have made progress on this plan. Jaishankar thinks Vladimir Putin and Narendra Modi will meet next year.

**New Howitzers to be Used Soon**

Russia will use new howitzers against Ukraine soon. These are big guns. The name of the guns is Coalition-SV. They have finished testing them. They have started making many of them. They will send the first group by the end of this year.

**Moldova's President Speaks Out**

The president of Moldova, Maia Sandu, said something important. We must stop Vladimir Putin's war in Ukraine. If we don't, all of Europe will pay a big price."
46,46_0,0,"Just after 3 o’clock, the children start running towards the Arab-Jewish community centre. The activities are about to begin – though this is not the reason for their haste. Moments before, sirens wailed across Tel Aviv and Jaffa, warning of another rocket attack. Some cry out in fear as the metal shutters of the centre rattle down. Ten minutes later, after two loud booms signal that the rockets launched from Gaza have been destroyed in the air, the children file out of the malodorous basement of the centre and head for gym class, music lessons and a crafts session organised by an NGO that is trying to improve relations between Israel’s Jewish and Arab populations. Even the most enthusiastic of Standing Together’s activists and leaders admit that, after 11 weeks of war, the moment is inauspicious for such initiatives. “These are extreme times. People are still processing the Hamas attack and the war in Gaza. People are in survival mode and thinking in black and white,” said Nadav Shofet, Standing Together’s lead community organiser in Tel Aviv and Jaffa. One slender reason for hope is sharp rise in volunteers since the war began, members of the NGO say. Since the Hamas attacks in southern Israel in October, which killed 1,200 people, mainly civilians, thousands have joined the organisation. During the Israeli military offensive in Gaza, which has so far killed about 18,000 people, mostly women and children, and destroyed swaths of the territory, more have come forward to work with the group. “People are looking for a solution … It might seem crazy now but it’s clear the only way out is peace,” said Shofet. Outside the community centre, overlooking a sweep of beach and the Mediterranean, the municipal authorities have hung a banner bearing the slogan: “Together, all Jaffa’s residents will get through this”. Inside, a menorah for the Jewish festival of Hanukkah stands alongside a Christmas tree. The combination of rain and rockets means about only six children have turned up for the crafts session organised by Standing Together. Orit Tammuz, a 65-year-old Jewish former dancer, had brought her granddaughter Amani. “For me, all this is a natural thing.","Around 3 o’clock, children run to a special community center. It is for both Arab and Jewish people. The activities are starting soon. But the children are running because of something else.

A few minutes before, sirens sounded loudly. The sirens warned everyone about a rocket attack. The rockets were coming to Tel Aviv and Jaffa. Some children cried because they were scared. The metal doors of the center closed quickly.

Ten minutes later, two loud explosions happened. The rockets from Gaza were destroyed in the air. After that, the children left the smelly basement of the center. They went to their classes. There was gym class, music lessons, and crafts.

A group called Standing Together organized the crafts. They want to help Jewish and Arab people in Israel to get along better. But it is hard now because there has been a war for 11 weeks.

Even the people who work for Standing Together know it is a difficult time. Nadav Shofet works for Standing Together in Tel Aviv and Jaffa. He said people are still thinking about the Hamas attack and the war in Gaza. He said people are scared and only see things as good or bad.

However, there is some hope. More people are volunteering to help since the war started. After the Hamas attacks in October, many people joined the group. The attacks killed 1,200 people, mostly normal people.

The Israeli army attacked Gaza. About 18,000 people have died, mostly women and children. Many buildings were destroyed. More people have joined Standing Together to help.

Nadav Shofet said people want to find a solution. He said that peace is the only way out.

Outside the community center, there is a view of the beach and the sea. The city put up a sign. It says that everyone in Jaffa will get through this together.

Inside, there is a Hanukkah menorah and a Christmas tree. It is raining and there are rockets, so only six children came to the crafts session.

Orit Tammuz is 65 years old. She used to be a dancer. She is Jewish and brought her granddaughter Amani. Orit said that she thinks this is normal."
46,46_1,1,"Arabs, Muslims, Christians, Jews, in our family we don’t make a difference. There is no victory if this is not a country for all of us,” she said. Palestinian citizens of Israel comprise 21% of the population, often living in cities where they are a majority. Jaffa, with its mixed community, has attracted many young Jewish families in recent years, many with progressive views who feel out of step with the rightwards trend of Israeli society in general. This has led to sharp increases in property prices, which have forced out often poorer Arab residents. Tammuz admitted that neither Jaffa nor the crafts class was very representative of Israel, particularly at the moment. “Here, this is like being in a small bubble but we hope it will become bigger, or I don’t see any solution,” she said. Other activities run by Standing Together include food distributions to families experiencing economic hardship, renovating public bomb shelters and a series of well-attended rallies. The organisation, founded in 2016, has also set up an unarmed joint Arab-Jewish “civil guard” to protect all communities and alert police in the event of violence. The goal of many efforts was simply to bring members of different communities together, said Amir Badran, an organiser in Jaffa for Standing Together and a local politician and lawyer. This includes the popular children’s craft sessions, held every week for two months. “Although people are in big distress, they would still prefer to get together … We don’t want the kids to be afraid of each other and hate each other. Here, they get to know each other and the parents get to meet,” Badran said. Quite how difficult finding the common ground that Standing Together seeks is clear to almost everyone in Israel. The government is the most rightwing in the country’s history, including politicians accused of “inflammatory rhetoric” before the current conflict. Though there have been no major outbreaks of violence, relations between the Jewish majority and citizens who are Arab, many of whom now identify as Palestinian citizens of Israel, are tense. “At times of war people become more radical, and [the right] is using this war to incite against Palestinian citizens,” said Rula Daood, Standing Together’s co-director.","""In our family, we don't care if you are Arab, Muslim, Christian, or Jewish. This country must be good for everyone,"" she said.

Palestinians who are citizens of Israel are 21% of the people in the country. They often live in cities where most people are also Palestinian.

Jaffa is a city where Arabs and Jewish people live together. Many young Jewish families have moved to Jaffa. They have new ideas and don't agree with the more conservative views in Israel.

Because of this, houses in Jaffa have become very expensive. Many Arab people who don't have much money have been forced to leave.

Tammuz said that Jaffa and the crafts class are not like most of Israel right now. ""This is like a small, safe space. We hope it will grow, or I don't see a good future,"" she said.

The group ""Standing Together"" does other things too. They give food to families who are poor. They fix up bomb shelters. They also hold many public meetings.

This group started in 2016. They have created a group of Arab and Jewish people who work together. They are like a security team that does not use weapons. They protect everyone and tell the police if there is violence.

Amir Badran works for ""Standing Together"" in Jaffa. He is also a local politician and a lawyer. He said that many of their projects try to bring different groups of people together.

One example is the children's crafts sessions. They happen every week for two months. ""People are having a hard time, but they still want to be together. We don't want the children to be scared of each other or hate each other. Here, they meet each other, and their parents meet too,"" Badran said.

It is very hard to find common ground in Israel. Almost everyone knows this.

The government is now the most conservative it has ever been. Some politicians have been accused of saying things that make people angry before the current problems.

There has not been a lot of violence. But the relationship between Jewish people and Arab citizens is not good. Many Arab citizens now think of themselves as Palestinian citizens of Israel.

""When there is war, people become more extreme. Some people are using this war to cause trouble for Palestinian citizens,"" said Rula Daood. She is a leader of ""Standing Together."""
46,46_2,2,"“Whether you are a regular, public or political figure, if you say anything that isn’t a call for revenge or wiping out Gaza, you are seen as part of the enemy now. Writing ‘May God have mercy on Gaza, children in Gaza’ – that’s enough to get you targeted.” Since the attacks on 7 October, a series of prominent Arab Israelis have been arrested. In October, the singer Dalal Abu Amneh was arrested briefly after posting “there is no victor but Allah” alongside a Palestinian flag on Facebook. Some of the community’s most prominent political leaders were held after planning an anti-war protest. Standing Together has set up a hotline “to give people a place, Palestinian or Jews, to turn to” if they are being harassed. A recent poll found nearly 60% of Arab Israelis were afraid of being harassed and 10% had personal experience of harassment. Daood said: “This is a real setback in Israeli society, especially Jewish society. The pain people are living in and the terror they have had since 7 October … It has basically blinded people and people are beginning to lose their own humanity. “We have had so many bad moments, maybe this is the most traumatic, but we have been able to rise up after each and every incident before. We are trying to show there is still another path and another way.” Among the people watching the children making finger puppets and posters in Jaffa was Vera Deek, an Arab Christian former teacher. “We believe in coexistence … that’s why I brought my daughter here. But [the problem] is not with the children,” Deek said. “It’s very difficult to be here, trying to live a normal life, when so many people have died or are still dying.” Many Arab citizens of Israel have lost friends and relatives in Gaza but also in the attacks on 7 October. Some of the first deaths reported were four people who died when a rocket fired from Gaza hit a Bedouin village in the Negev desert. Arab Israelis responding to the ground offensive, including paramedics, were also killed by Hamas. The Negev’s Bedouin tribes were some of the first to organise volunteer teams to search for missing Israelis.","It is a difficult time for everyone. If you are a famous person, you must be careful what you say. If you don't say you want revenge, people may think you are the enemy. Even saying ""God help the children in Gaza"" can cause problems.

Since October 7th, some Arab citizens of Israel have been arrested. A singer, Dalal Abu Amneh, was arrested for a short time. She posted a message with a Palestinian flag on Facebook. The message said, ""Only God wins."" Some political leaders were also arrested after planning a protest against the war.

An organization called Standing Together has created a special phone line. People who are being bothered can call this line for help. Both Jewish and Palestinian people can use this service. A recent survey showed that many Arab Israelis are scared. About 60% are afraid of being harassed. 10% have been harassed before.

Daood said that things are getting worse in Israel. He said that the pain and fear since October 7th have made people lose their humanity. He hopes that things will get better. He believes that there is still a way to find peace.

Vera Deek is an Arab Christian and used to be a teacher. She watched children making art in Jaffa. She believes that people can live together peacefully. She brought her daughter to the event to show this. But she said it is hard to live a normal life. So many people have died.

Many Arab citizens of Israel have lost people they know. Some died in Gaza. Others died in the attacks on October 7th. Some of the first people who died were from a Bedouin village in the Negev desert. They were killed by a rocket from Gaza. Some Arab Israelis, like paramedics, have also been killed by Hamas while helping people. The Bedouin tribes in the Negev were the first to help find missing Israelis. They organized groups to search for them."
46,46_3,3,"As she spoke, Deek jumped at the sounds of a construction site – similar to the booms of the anti-rocket batteries in action only a few minutes before – then explained that she was worried about her son, who was playing football in a nearby park. “Arabs and Jews must live together,” Deek said. “Ordinary people are not the problem.”","Deek was talking. Suddenly, she heard loud noises. They sounded like a building site. But they were similar to the rockets she heard earlier. She said she was worried about her son. He was playing football in a park close by. Deek also said something important. ""Arabs and Jews need to live together,"" she explained. ""Normal people are not the problem."""
47,47_0,0,"There was a familiar sense of misery for many travellers in the week before Christmas as hundreds of trains were cancelled, motorways were closed and ferry passengers queued for miles waiting to board their ships. But it doesn’t have to be this way, transport campaigners say, as politicians and transport bosses have the power to ease some of the problems facing travellers. There is more gloom to come in the short term, according to the RAC, with Boxing Day traffic surging, and the prospect of dangerous winds in Scotland and northern England. Around 21 million people drove to visit family or friends before Christmas, and thousands more took flights or trains as what has become known as the great Christmas getaway gained momentum. Storm Pia caused disruption to rail and road in Scotland and northern England on Wednesday. Eurostar workers in France took industrial action the following day, and the knock-on effect was huge demand for ferry services. Motorists queued for 90 minutes during peak times. Saturday was expected to be the busiest day of the year on the roads, according to the RAC and Inrix, with 20% more car journeys than last Christmas weekend. On Boxing Day they expect drivers on the M25 to face 50-minute delays, and on 27 December journeys in busy areas of the UK will be 25% longer. On Saturday Port of Dover Travel reported a 90-minute wait at French border controls as traffic built up after a surge in ferry bookings in the wake of Thursday’s Eurotunnel disruption. And the Met Office is warning of high winds in Scotland, northern England and north Wales today, with possible power cuts and flying debris. Even though the weather may be out of the control of ministers and rail chiefs, they have other ways of easing the burden on travellers, according to the Campaign for Better Transport (CBT) and the Clean Cities Campaign (CCC). National Highways removed 1,000 miles of roadworks on 19 December – “an early Christmas present” for drivers during the festive getaway. They will be back on 2 January. Widespread engineering works are planned for the rail network, although Network Rail said it was carrying out less work than usual, and no trains run on Christmas Day. In London, Paddington station is shut until Wednesday for HS2 works, while King’s Cross is shut today and Victoria station is not running Southeastern services until 2 January.","Many people who wanted to travel before Christmas were sad. Many trains were stopped. Roads were closed. People waited a long time to get on ferries.

Some people who try to make travel better say it does not have to be so bad. They say people in charge can help.

The RAC says things will be bad soon. There will be a lot of traffic on Boxing Day. There may be strong winds in Scotland and the north of England.

About 21 million people drove to see family or friends before Christmas. Many more people took planes or trains. This is called the ""great Christmas getaway.""

Storm Pia made problems for trains and roads in Scotland and the north of England on Wednesday.

Workers in France who work for Eurostar went on strike on Thursday. This made more people want to use ferries. Cars waited for 90 minutes at the busiest times.

The RAC and Inrix said Saturday would be the busiest day for roads this year. They said there would be 20% more cars than last Christmas weekend.

They think people on the M25 road will wait 50 minutes on Boxing Day. On December 27, trips in busy places in the UK will take 25% longer.

On Saturday, the Port of Dover said people waited 90 minutes at the French border. This was because more people wanted to use ferries after the problems with Eurotunnel on Thursday.

The Met Office says there will be strong winds in Scotland, the north of England, and north Wales today. This could cause power cuts and things blowing around.

The Campaign for Better Transport (CBT) and the Clean Cities Campaign (CCC) say the weather is hard to control. But they say people in charge can still help travelers in other ways.

National Highways took away 1,000 miles of road work on December 19. They called it a Christmas gift for drivers. The road work will start again on January 2.

There will be a lot of work on the train tracks. Network Rail said they will do less work than usual. No trains will run on Christmas Day.

Paddington station in London is closed until Wednesday. This is for work on HS2. King's Cross is closed today. Victoria station will not have Southeastern trains until January 2."
47,47_1,1,"And passengers will be gambling with services by operators such as Avanti West Coast, which cut services in December and has seen 32% of services cancelled or severely delayed. “It doesn’t have to be this way,” said Michael Solomon Williams, CBT campaigns manager. “It’s not rational any more to distinguish between commuter travel and leisure travel.” Since the pandemic, fewer people travel during the week, he said. “People work weekends, go to football matches. There are all sorts of reasons why we need more services at weekends and Christmas, when people travel around the country more than any other time. “Another time makes more sense, like the second week of January, or on a Monday, for example.” He added that another balm for travellers would be the creation of Great British Railways, announced by the government in May 2021 but mothballed in October 2022. And passengers are being told to pay an extra 4.9% on rail fares in the new year. “They could have frozen fares the way they have with fuel duty for the last 13 years,” Solomon Williams said. “The cost of travelling by train has gone up at twice the rate of driving.” Oliver Lord, head of CCC, said that disrupting services on the busiest travel days of the year meant people were more likely to choose to take the car, adding to congestion. “A third of rail use now is on leisure,” he said. “If the three or four times a year a family wants to use trains to get out of town, and their experience is engineering works, a rail replacement bus service and journeys that take three times as long, what will they think? “It’s a great opportunity for the government to make a strategic decision,” Lord added. “If we said the first week or two of January was a time when businesses and corporations could do things a bit differently, with more working from home, that would be a great new year’s resolution from the government.” Travellers who have faced cancellations or delays should make sure they claim compensation, said Naomi Leach, deputy editor of Which? Travel. “Sadly, it seems as though serious travel disruption over the festive period is becoming increasingly commonplace, with travellers once again facing the misery of cancelled trains as they try to make it home in time for Christmas,” she said.","People who use trains may have problems. Train companies like Avanti West Coast are not running enough trains. Avanti West Coast cut back on trains in December. Many of their trains, about 32%, are late or cancelled.

Michael Solomon Williams works for CBT. He thinks this is not good. He says it is not smart to only think about people who use trains to go to work. Now, fewer people travel to work during the week because of the pandemic. People travel at other times too, like weekends. They go to football games or travel for fun. We need more trains on weekends and at Christmas. This is when many people travel.

He thinks that some times are better for less trains. For example, the second week of January or on Mondays.

He also said that Great British Railways would help. The government talked about it in 2021. But they stopped working on it in 2022.

Train tickets will also cost more next year. They will go up by 4.9%. The government could have kept the prices the same. They have done that with fuel for cars for many years. Train tickets have become much more expensive than driving.

Oliver Lord works for CCC. He says that when trains are not running on busy days, people will drive cars instead. This makes traffic worse. He says that many people, about a third, use trains for fun. If families have problems with trains, they will not want to use them. For example, if the trains are being fixed, they might take a bus instead. The trip will take much longer.

He thinks the government should make a smart decision. He suggests that businesses let people work from home for the first two weeks of January.

Naomi Leach works for Which? Travel. She says that people who have problems with trains should ask for money back. She says that train problems at Christmas are becoming normal. People are sad when their trains are cancelled when they want to go home for Christmas."
47,47_2,2,"“If your train is cancelled or delayed, make sure you make a note of your ticket number and register a claim via Delay Repay, a nationwide scheme to compensate rail passengers for delays of 15 minutes or more. “The Eurostar operates its own compensation scheme for delays of an hour or more which accepts claims from 24 hours after the disruption took place.”","Okay, here is the rewritten text, keeping it simple and at a B2 level:

""If your train is cancelled, that is bad. If your train is late, that is also bad.

Write down your ticket number. You will need it.

There is a system called Delay Repay. It helps people when trains are late. If your train is 15 minutes late or more, you can ask for money back. This system is all over the country.

Eurostar is a special train. It has its own system for when trains are late. If your Eurostar train is one hour late or more, you can ask for money back. You can ask for money back one day after the problem happened."""
