original_index,chunk_id,chunk_index,text,simplified_text
22,22_1,1,"The Home Office denies this. “The ACRS is one of the most generous schemes in our country’s history and will give up to 20,000 further people at risk a new life in the UK,” a spokesperson said. “We continue to work at pace to open the scheme amid a complex and changing picture, working across government and with partners such as UNHCR to design the scheme.” It refuses to discuss individual cases. When asked to explain the delay, the Home Office said it was working on a system of “biometric enrolment” and eligibility checks to ensure those accepted did not pose a threat to national security. The Joint Council for the Welfare of Immigrants, which is representing Kadir and many others in the same predicament, says time is running out. Its interim chief executive, Minnie Rahman, said: “Three months ago, our government promised a ‘warm welcome’ to Afghan refugees but increasingly it seems that there’s precious little welcome to be found. “Like Kadir, many Afghans appear to have been shamefully abandoned by the British government, despite clear links to the UK. The resettlement scheme is still not open, family reunion routes are still extremely limited and our government seems unable to offer many who risked their lives working with us the refuge they so urgently need.” The National Union of Journalists has been lobbying the government to help secure visas for all Afghan former BBC staff, including one who survived an armed attack on a relative’s home in October. Its general secretary, Michelle Stanistreet, said: “Whilst progress on the resettlement process happens at a snail’s pace, journalists affected are living in fear and being forced into hiding. We need urgent and robust measures put in place to secure safe passage to the UK for all those Afghans at such high risk.” A spokesperson for the BBC said: “We have every sympathy with former staff, but we regret we are not in a position to extend our direct support to them.” Kadir said: “My hope is that the UK government will fulfil their commitment towards me and my family. But right now it seems no one is paying attention to my case. Since arriving in the UAE two months ago there has been zero progress.” * His name has been changed","The Home Office denies this. A spokesperson said the ACRS is one of the most generous schemes in the country. It will give up to 20,000 more people a new life in the UK. These people are at risk. ""We are working at speed to open the scheme, with a complex and changing picture, working across government and with partners such as UNHCR to design the scheme."" It refuses to discuss individual cases. The Home Office is working on a system. This system is for collecting biometric data and checking eligibility. It is to ensure accepted people are not a threat to security. The Joint Council for the Welfare of Immigrants, which is representing Kadir and many others in the same situation, says time is running out. Its interim chief executive is Minnie Rahman. She spoke three months ago. The government said it would welcome Afghan refugees ""warmly"". Now there's little welcome. The British government abandoned many Afghans. This was shameful. They still have clear links to the UK. The resettlement scheme is still not open. Family reunions are very limited. Our government can't help many who risked their lives working with us. They urgently need this shelter. Its general secretary, Michelle Stanistreet, said: “While progress on the resettlement process is slow, journalists are living in fear and being forced into hiding. All Afghans at high risk need safe passage to the UK. BBC spokesperson said: ""We have all sympathy with former staff, but we regret we are not able to support them directly."" Kadir said: “My hope is that the UK government will fulfil their commitment towards me and my family. But right now it seems no one is paying attention to my case. Since arriving in the UAE two months ago there has been zero progress.”"
23,23_0,0,"On the brink of a new year, the world faces a daunting array of challenges: the resurgent Covid-19 pandemic, the climate emergency, the struggle between democracy and authoritarianism, humanitarian crises, mass migration, and trans-national terrorism. There is the risk of new inter-state conflicts, exacerbated by the breakdown of the rules-based international order, and the spread of lethal autonomous weapons. All in all, for most people on Earth – and a handful in space – 2022 will be another year of living dangerously. Middle East Events in the Middle East will make global headlines again in 2022 – but for positive as well as negative reasons. A cause for optimism is football’s World Cup, which kicks off in Qatar in November. It’s the first time an Arab or a Muslim country has hosted the tournament. It is expected to provide a major fillip for the Gulf region in terms of future business and tourism – and, possibly, more open, progressive forms of governance. But the choice of Qatar, overshadowed by allegations of corruption, was controversial from the start. Its human rights record will come under increased scrutiny. Its treatment of low-paid migrant workers is another flashpoint. The Guardian revealed that at least 6,500 workers have died since Qatar got the nod from Fifa in 2010, killed while building seven new stadiums, roads and hotels, and a new airport. Concerns will also persist about Qatar’s illiberal attitude to free speech and women’s and LGBTQ+ rights in a country where it remains dangerous to openly criticise the government and where homosexuality is illegal. But analysts suggest most fans will not focus on these issues, which could make Qatar 2022 the most successful example of “sports-washing” to date. More familiar subjects will otherwise dominate the regional agenda. Foremost is the question of whether Israel and/or the US will take new military and/or economic steps to curb Iran’s attempts, which Tehran denies, to acquire capability to build nuclear weapons. Israel has been threatening air strikes if slow-moving talks to revive the 2015 nuclear deal fail. Even football fans could not ignore a war in the Gulf.","The world faces many challenges. These include the Covid-19 pandemic and the climate crisis. There is also a struggle between democracy and authoritarianism. Other challenges include humanitarian crises, mass migration and trans-national terrorism. There is a risk of new inter-state conflicts, exacerbated by the breakdown of the rules-based international order and the spread of lethal autonomous weapons. All in all, for most people on Earth – and some in space – 2022 will be another year of living dangerously. Middle East Events in the Middle East will make headlines again in 2022 – but for positive and negative reasons. The World Cup starts in November in Qatar. It’s the first time an Arab or a Muslim country has hosted the tournament. It will give the Gulf region a major boost in terms of future business and tourism - maybe more open, progressive governance. But the choice of Qatar, overshadowed by allegations of corruption, was controversial from the start. It will be more and more questioned about its human rights record. Its treatment of low-paid migrant workers is another flashpoint. The Guardian said that at least 6,500 workers have died since 2010. That year, Qatar got the nod from Fifa. The workers died building new stadiums, roads and hotels, and also building a new airport. Qatar is a liar about free speech, it also restricts women and LGBTQ+ rights. It's dangerous to criticize the government there. Homosexuality is illegal in the country. But analysts say most fans will not focus on these issues, which could make Qatar 2022 the most successful example of ""sports washing"" to date. More familiar subjects will also dominate the regional agenda. The first question is whether Israel or the US will take new steps. These steps could be military or economic. They would be to stop Iran from buying nuclear weapons. Tehran denies these attempts. Israel has been threatening air strikes if the slow-moving talks to revive the 2015 nuclear deal fail. Even football fans couldn't ignore a war in the Gulf."
23,23_1,1,"Attention will focus on Turkey’s authoritarian president, Recep Tayyip Erdoğan, whose neo-Islamist AKP party will mark 20 years in power in 2022. Erdoğan’s rule has grown increasingly oppressive at home, while his aggressive foreign policy, rows with the EU and US, on-off collusion with Russia over Syria and chronic economic mismanagement could have unpredictable consequences. Other hotspots are likely to be Lebanon – tottering on the verge of becoming a failed state like war-torn Yemen – and ever-chaotic Libya. Close attention should also be paid to Palestine, where the unpopular president, Mahmoud Abbas’s postponement of elections, Israeli settler violence and West Bank land-grabs, and the lack of an active peace process all loom large. Asia Pacific The eyes of the world will be on China at the beginning and the end of the year, and quite possibly in the intervening period as well. The Winter Olympics open in Beijing in February. But the crucial question, for sports fans, of who tops the medals table may be overshadowed by diplomatic boycotts by the US, UK and other countries in protest at China’s serial human rights abuses. They fear the Games may become a Chinese Communist party propaganda exercise. The CCP’s 20th national congress, due towards the end of the year, will be the other headline-grabber. President Xi Jinping is hoping to secure an unprecedented third five-year term, which, if achieved, would confirm his position as China’s most powerful leader since Mao Zedong. There will also be jostling for senior positions in the Politburo and Politburo standing committee. It will not necessarily all go Xi’s way. Western analysts differ sharply over how secure Xi’s position truly is. A slowing economy, a debt crisis, an ageing population, huge environmental and climate-related challenges, and US-led attempts to “contain” China by signing up neighbouring countries are all putting pressure on Xi. Yet, as matters stand, 2022 is likely to see ongoing, bullish attempts to expand China’s global economic and geopolitical influence.","Attention will be on Turkey’s authoritarian president, Recep Tayyip Erdoan, whose neo-Islamist AKP party will be in power for 20 years in 2022. Erdoan's rule has become more oppressive at home. His foreign policy is aggressive. He has a row with the EU and US and a shady relationship with Russia over Syria. His chronic economic failure could have unpredictable consequences. Lebanon and Libya are likely hotspots. Also attention should be paid to Palestine. The unpopular president, Mahmoud Abbas, canceled elections. Israeli settlement violence and West Bank land-grabs are also serious issues. The lack of a peaceful peace process is also a big problem. Asia Pacific The world will be looking at China at the beginning and end of the year, and possibly in the next few years too. The Winter Olympics open in Beijing in February. The boycotts are protesting China's repeated human rights abuses. They fear the Games may become a Chinese Communist party propaganda exercise. The 20th CCP national congress, due at the end of the year, will be the other headline-grabbing event. President Xi Jinping hopes to win a third five-year term, which, if achieved, would be China’s most powerful leader since Mao Zedong. People will compete for top jobs in the Politburo. They will also compete for jobs in the Politburo standing committee. It will not necessarily all go Xi’s way. Western analysts differ sharply over how secure Xi’s position truly is. China's economy is slowing down. It also faces a debt crisis and an ageing population. There are huge environmental and climate problems. Also, US-led attempts to contain China by signing up neighbouring countries are adding pressure on Xi. But as things stand, 2022 is likely to see continued, bullish attempts to expand China’s global economic and geopolitical influence."
23,23_2,2,"A military attack on Taiwan, which Xi has vowed to re-conquer by any or all means, could change everything. India, China’s biggest regional competitor, may continue to punch below its weight on the world stage. In what could be a symbolically important moment, its total population could soon match or exceed China’s 1.41 billion, according to some estimates. Yet at the same time, Indian birth rates and average family sizes are falling. Not so symbolic, and more dangerous, are unresolved Himalayan border disputes between these two giant neighbours, which led to violence in 2020-21 and reflect a broader deterioration in bilateral relations. The popularity of Narendra Modi, India’s authoritarian prime minister, has taken a dive of late, due to the pandemic and a sluggish economy. He was forced into an embarrassing U-turn on farm “reform” and is accused of using terrorism laws to silence critics. His BJP party will try to regain lost ground in a string of state elections in 2022. Modi’s policy of stronger ties with the west, exemplified by the Quad alliance (India, the US, Japan, Australia), will likely be reinforced, adding to China’s discomfort. Elsewhere in Asia, violent repression in Myanmar and the desperate plight of the Afghan people following the Taliban takeover will likely provoke more western hand-wringing than concrete action. Afghanistan totters on the brink of disaster. “We’re looking at 23 million people marching towards starvation,” says David Beasley of the World Food Programme. “The next six months are going to be catastrophic.” North Korea’s nuclear brinkmanship may bring a showdown as Kim Jong-un’s paranoid regime sends mixed signals about war and peace. The Philippines will elect a new president; the foul-mouthed incumbent, Rodrigo Duterte, is limited to a single term. Unfortunately this is not the case with Scott Morrison, who will seek re-election as Australia’s prime minister.","A military attack on Taiwan could change everything. China's leader has vowed to take Taiwan back by any means. India, China’s biggest regional competitor, may still be below its weight on the world stage. This could be a very important moment. It could soon be China's. It may even exceed it. Yet at the same time, Indian birth rates and average family sizes are falling. Unresolved Himalayan border disputes are not just symbolic. They are dangerous. These are two big neighbors. They caused violence in 2020-21 and there is a bigger problem in relations. Narendra Modi, India’s authoritarian prime minister, has been popular lately, due to the pandemic and a slow economy. He had to make a terrible U-turn on farm reform. He is also accused of using terrorism laws against critics. This was to silence them. His BJP party will try to regain lost ground in a string of state elections in 2022. Modi’s policy of stronger ties with the west, exemplified by the Quad alliance (India, the US, Japan, Australia), will likely be strengthened, adding to China’s discomfort. Violent repression continues in Myanmar. The Afghan people are in a desperate situation after the Taliban takeover. These are in Asia. They will likely be more western hand-wringing than concrete action. Afghanistan totters on the brink of disaster. North Korea's nuclear threats may cause a showdown. Its government sends mixed signals about war and peace. The Philippines will elect a new president; the foul-mouthed incumbent, Rodrigo Duterte, will only serve one term. Unfortunately this is not the case with Scott Morrison, who will run for re-election as Australia’s prime minister."
23,23_3,3,"Europe It will be a critical year for Europe as the EU and national leaders grapple with tense internal and external divisions, the social and economic impact of the unending pandemic, migration and the newly reinforced challenges, post-Cop26, posed by net zero emissions targets. More fundamentally, Europe must decide whether it wants to be taken seriously as a global actor, or will surrender its international influence to China, the US and malign regimes such as Vladimir Putin’s Russia. The tone may be set by spring elections in France and Hungary, where rightwing populist forces are again pushing divisive agendas. Viktor Orbán, the authoritarian Hungarian leader who has made a mockery of the EU over rule of law, democracy and free speech issues, will face a united opposition for the first time. His fate will be watched closely in Poland, the Czech Republic, Slovenia and other EU member states where reactionary far-right parties flourish. Emmanuel Macron, the neo-Gaullist centrist who came from nowhere in 2017, will ask French voters for a second term in preference to his avowedly racist, Islamophobic rivals, Marine Le Pen and Éric Zemmour. Polls put him ahead, although he also faces what could be a strong challenge from the centre-right Republicans, whose candidate, Valérie Pécresse, is the first woman to lead the conservatives. With the left in disarray, the election could radicalise France in reactionary ways. Elections are also due in Sweden, Serbia and Austria. Germany’s new SPD-led coalition government will come under close scrutiny as it attempts to do things differently after the long years of Angela Merkel’s reign. Despite some conciliatory pledges, friction will be hard to avoid with the European Commission, led by Merkel ally Ursula von der Leyen, and with France and other southern EU members over budgetary policy and debt. France assumes the EU presidency in January and Macron will try to advance his ideas about common defence and security policy – what he calls “strategic autonomy”. Macron’s belief that Europe must stand up for itself in a hostile world will be put to the test on a range of fronts, notably Ukraine.","Europe faces a tough year. The EU and national leaders must deal with tense internal and external divisions. They also face the pandemic's ongoing social and economic impact, migration and new challenges. These include the reinforced net zero emissions targets after Cop26. Moreover, Europe must decide whether it wants to be considered seriously as a global actor or will give its international influence to China, the US and bad regimes such as Vladimir Putin’s Russia. The tone may be set by spring elections in France and Hungary, where rightwing populist forces are again pushing divisive agendas. Viktor Orbán is Hungary's dictator. He has mocked the EU over rule of law, democracy and free speech. For the first time, he will face a united opposition. His fate will be watched closely in Poland, the Czech Republic, Slovenia and other EU member states where reactionary far-right parties flourish. Emmanuel Macron is a neo-Gaullist centrist. He came from nowhere in 2017. He will ask French voters for a second term. His rivals are Marine Le Pen and Éric Zemmour. He says they are racist and Islamophobic. Polls show Macron is ahead. However, he faces a possible strong challenge from Valérie Pécresse. She is the conservative party's candidate. The left is divided. This could make France more radical. The shift may be reactionary. Elections are also due in Sweden, Serbia and Austria. Germany’s new SPD-led coalition government will be under close scrutiny as it attempts to do things differently after the long years of Angela Merkel’s rule. There will still be friction over budgetary policy and debt. This will be with the European Commission. It will also be with France and other southern EU members. The European Commission is led by Ursula von der Leyen, Merkel's friend. This is despite some favourable promises. France takes over the EU presidency in January and Macron will try to advance his ideas about common defence and security policy – what he calls ""strategic autonomy"". Macron’s belief that Europe must stand up for itself in a hostile world will be tested on a range of fronts, including Ukraine."
23,23_4,4,"Analysts suggest rising Russian military pressure, including a large border troop build-up and a threat to deploy nuclear missiles, could lead to renewed conflict early in the year as Nato hangs back. Other trigger issues include Belarus’s weaponising of migration (and the continuing absence of a humane pan-European migration policy) and brewing separatist trouble in Bosnia-Herzegovina and the Balkans. The EU is planning a China summit, but there is no consensus over how to balance business and human rights. In isolated, increasingly impoverished Britain, Brexit buyers’ remorse looks certain to intensify. Relations with the US, which takes a dim view of European autonomy but appears ambivalent over Ukraine, may prove tense at times. Nato, its credibility damaged post-Afghanistan, faces a difficult year as it seeks a new secretary-general. Smart money says a woman could get the top job for the first time. The former UK prime minister Theresa May has been mentioned – but the French will not want a Brit. Latin America The struggle to defeat Jair Bolsonaro, Brazil’s notorious rightwing president, in national elections due in October looks set to produce an epic battle with international ramifications. Inside Brazil, Bolsonaro has been widely condemned for his lethally negligent handling of the Covid pandemic. Over half a million Brazilians have died, more than in any country bar the US. Beyond Brazil, Bolsonaro is reviled for his climate change denial and the accelerated destruction of the Amazon rainforest. Opinion polls show that, should he stand, Luiz Inácio Lula da Silva, the former president who was jailed and then cleared on corruption charges, would easily beat Bolsonaro. But that assumes a fair fight. Concern is growing that American supporters of Donald Trump are coaching the Bolsonaro camp on how to steal an election or mount a coup to overturn the result, as Trump tried and failed to do in Washington a year ago. Fears grow that Trump-style electoral subversion may find more emulators around the world.","Analysts say Russian military pressure, including a large border troop build-up and a threat to deploy nuclear missiles, could lead to renewed conflict early in the year as Nato is back. Other triggers include Belarus armed with migration. There is no humane pan-European migration policy. Separatists are brewing in Bosnia and Herzegovina and in the Balkans. The EU is planning a China summit, but there is no consensus on how to balance business and human rights. Brexit buyers' remorse is likely to increase in Britain. The US thinks of European autonomy. It looks like Ukraine is different. Relations with the US may be tense sometimes. Nato, whose credibility was damaged after Afghanistan, faces a difficult year as it seeks a new secretary-general. Smart money says a woman can get the top job for the first time. The former UK prime minister Theresa May has been mentioned - but the French will not want a Brit. Latin America faces an epic battle in October. Brazil will hold national elections. The battle is to defeat its notorious right-wing president, Jair Bolsonaro. This battle will have international implications. Inside Brazil, Bolsonaro has been widely condemned for his ill-considered handling of the Covid pandemic. Over half a million Brazilians have died, more than any country except the US. Outside Brazil, Bolsonaro is angry at his climate change denial and the accelerated destruction of the Amazon rainforest. Opinion polls show Luiz Inácio Lula da Silva would easily beat Bolsonaro. He's the former president. He was jailed for corruption. He was later cleared. But that's a fair fight. American supporters of Donald Trump are reportedly coaching the Bolsonaro camp. They are teaching them how to steal an election or a coup. This is to overturn an election. Donald Trump tried and failed to do this in Washington a year ago. Fears grow that Trump-style electoral subversion may find more emulators around the world."
23,23_5,5,"Surveys in Europe suggest support for rightwing populist-nationalist politicians is waning, but that may not be the case in South America, outside Brazil, and other parts of the developing world in 2022. Populism feeds off the gap between corrupt “elites” and so-called “ordinary people”, and in many poorer countries, that gap, measured in wealth and power, is growing. In Cuba, Nicaragua, Haiti and Venezuela, supposed champions of the people have become their oppressors, and this phenomenon looks set to continue. In Chile, the presidential election’s first round produced strong support for José Antonio Kast, a hard-right Pinochet apologist, though he was ultimately defeated by Gabriel Boric, a leftist former student leader, who will become the country’s youngest leader after storming to a resounding victory in a run-off. Argentina’s president, Alberto Fernández, faces a different kind of problem in what looks like a tough year ahead, after elections in which his Peronists, one of the world’s oldest populist parties, lost their majority in Congress for the first time in nearly 40 years. Mexico’s president, Andrés Manuel López Obrador, will face ongoing tensions with the US over trade, drugs and migration from Central America. But at least he no longer has to put up with Trump’s insults – for now. North America All eyes will be on the campaign for November’s mid-term elections when the Democrats will attempt to fend off a Republican bid to re-take control of the Senate and House of Representatives. The results will inevitably be viewed as a referendum on Joe Biden’s presidency. If the GOP does well in the battleground states, Donald Trump – who still falsely claims to have won the 2020 election – will almost certainly decide to run for a second term in 2024. Certain issues will have nationwide resonance: in particular, progress (or otherwise) in stemming the pandemic and ongoing anti-vax resistance; the economy, with prices and interest rates set to rise; and divisive social issues such as migration, race and abortion rights, with the supreme court predicted to overrule or seriously weaken provisions of the landmark 1973 Roe v Wade decision.","Surveys in Europe suggest support for right-wing populist-nationalist politicians is declining, but that may not be the case in South America, outside Brazil, and other parts of the developing world in 2022. Populism feeds off the gap between corrupt ""elites"" and ""ordinary people"", and in many poorer countries, that gap, measured in wealth and power, is growing. In Cuba, Nicaragua, Haiti and Venezuela, the people's champions are their oppressors, and this will continue. The first round of Chile's presidential election showed strong support for José Antonio Kast. Kast is a hard-right Pinochet apologist. He was eventually defeated by Gabriel Boric in a run-off. Boric is a leftist former student leader and will become Chile's youngest leader. Argentina's president is Alberto Fernández. His Peronist party lost its majority in Congress. This happened in recent elections. It's the first time in nearly 40 years. He's now facing a tough year. Mexico’s president, Andrés Manuel López Obrador, will face ongoing tensions with the US over trade, drugs and migration from Central America. But at least he doesn't have to listen to Trump's insults - for now. North America All eyes will be on the campaign for November’s mid-term elections when the Democrats will try to fend off a Republican bid to retake control of the Senate and House of Representatives. The results will be a referendum on Joe Biden’s presidency. If the GOP wins in the battleground states, Donald Trump - who still claims to have won the 2020 election - will probably run for a second term in 2024. Some things will be in the news everywhere. This includes progress in preventing the pandemic and the ongoing anti-vax resistance. It also includes the economy, as prices and interest rates are set to rise. Finally, it includes diverse social issues like migration, race and abortion rights. The Supreme Court is expected to weaken Roe v. Wade."
23,23_6,6,"The Democrats’ biggest problem in 2022 may be internal party divisions. The split between so-called progressives and moderates, especially in the Senate, undermined Biden’s signature social care and infrastructure spending bills, which were watered down. Some of the focus will be on Biden himself: whether he will run again in 2024, his age (he will be 80 in November), his mental agility and his ability to deliver his agenda. His mid-December minus-7 approval rating may prove hard to turn around. Also under the microscope is Kamala Harris, the vice-president, who is said to be unsettled and under-performing – at least by those with an interest is destabilising the White House. Pete Buttigieg, the transportation secretary who sought the Democratic nomination in 2020, is a man to watch, as a possible replacement for Harris or even for Biden, should the president settle for one term. Concern has grown, meanwhile, over whether the mid-terms will be free and fair, given extraordinary efforts by Republican state legislators to make it harder to vote and even harder for opponents to win gerrymandered congressional districts and precincts with in-built GOP majorities. One survey estimates Republicans will flip at least five House seats thanks to redrawn, absurdly distorted voting maps. This could be enough to assure a Republican House majority before voting even begins. Pressure from would-be Central American migrants on the southern US border will likely be a running story in 2022 – a problem Harris, who was tasked with dealing with it, has fumbled so far. She and Biden are accused of continuing Trump’s harsh policies. Belief in Biden’s competence has also been undermined by the chaotic Afghan withdrawal, which felt to many like a Vietnam-scale humiliation. Another big foreign policy setback or overseas conflagration – such as a Russian land-grab in Ukraine, direct Chinese aggression against Taiwan or an Israel-Iran conflict – has potential to suck in US forces and wreck Biden’s presidency. In Canada, Prime Minister Justin Trudeau is expected to push new policy initiatives on affordable childcare and housing after winning re-election in September.","The biggest problem in 2022 may be internal party divisions. The split between so-called progressives and moderates undermined Biden's spending bills, especially in the Senate. The bills were for social care and infrastructure. They were cut down. Some of the focus will be on Biden. This includes whether he will run again in 2024. It also relates to his age, as he will be 80 in November. The focus will be on his mental agility and his ability to deliver his agenda. His mid-December minus-7 rating may be hard to turn around. Also under the microscope is Kamala Harris, the vice-president, who is said to be unresolved and under-performing – at least by those who want to destabilize the White House. Pete Buttigieg is the transportation secretary. He wanted the Democratic nomination in 2020. He's a man to watch. He could replace Harris or even Biden, if the president decides to run for one term. Concern is growing about whether the midterm elections will be free and fair. Republican state legislators are making great efforts to make voting harder and harder for opponents to win, through gerry-mandered districts and precincts with built-in GOP majorities. One survey says Republicans will flip at least five House seats because of redrawn, absurdly distorted voting maps. This could be enough to get a Republican House majority before voting starts. Pressure from Central American migrants will continue in the southern U.S. border in 2022. This has been a long story. Vice President Harris was asked to deal with this. So far, she hasn't done it. She and Biden are accused of continuing Trump’s harsh policies. Biden’s confidence in his power has also been undermined by the chaotic Afghan withdrawal, which was to many people like a Vietnam-scale humiliation. Another big foreign policy setback could wreck Biden's presidency. A war in the world could also happen. Examples are a Russian land grab in Ukraine. Other examples are direct Chinese aggression against Taiwan or an Israeli-Iran conflict. Such events could kill US forces. In Canada, Prime Minister Justin Trudeau is expected to push new policies on affordable childcare and housing after winning re-election in September."
23,23_7,7,"But in 2021’s snap election his Liberals attracted the smallest share of the popular vote of any winning party in history, suggesting the Trudeau magic is wearing thin. Disputes swirl over alleged corruption, pandemic management, trade with the US and carbon reduction policy. Africa As befits this giant continent, some of 2022’s biggest themes will play out across Africa. Among the most striking is the fraught question of whether Africans, still largely unvaccinated, will pay a huge, avoidable price for the developed world’s monopolising of vaccines, its reluctance to distribute surpluses and share patents – and from the pandemic’s myriad, knock-on health and economic impacts. This question in turn raises another: will such selfishness rebound on the wealthy north, as former UK prime minister Gordon Brown has repeatedly warned? The sudden spread of Omicron, first identified in South Africa, suggests more Covid variants could emerge in 2022. Yet once again, the response of developed countries may be to focus on domestic protection, not international cooperation. The course of the global pandemic in 2022 – both in terms of the threat to health and economic prosperity – is ultimately unknowable. But in many African countries, with relatively young populations less vulnerable to severe Covid harms, the bigger problem may be the negative impact on management of other diseases. It’s estimated 25 million people in Africa will live with HIV-Aids in 2022. Malaria claims almost 400,000 lives in a typical year. Treatment of these diseases, and others such as TB and diabetes, may deteriorate further as a result of Covid-related strains on healthcare systems. Replacing the Middle East, Africa has become the new ground zero for international terrorism, at least in the view of many analysts. This trend looks set to continue in 2022. The countries of the Sahel, in particular, have seen an upsurge of radical Islamist groups, mostly home-grown, yet often professing allegiance to global networks such as al-Qaida and Islamic State. Western efforts to counter this upsurge in jihadist violence may become more organised in 2022.","But in 2021’s snap election, his Liberals won the smallest share of the popular vote of any winning party in history, suggesting Trudeau’s magic is not working. Disputes swirl over corruption. There are also disputes about pandemic management. Other disputes are with the US. Finally, there are differences over carbon reduction policy. Some of 2022's biggest themes will play out across Africa. Africans are still not vaccinated. They may pay a huge, unnecessary price. This is because the developed world is monopolizing vaccines and is reluctant to share surpluses and patents. They will also suffer from the many health and economic effects of the pandemic. This question also raises another: will such selfishness return to the wealthy north, as Gordon Brown has repeatedly warned? The sudden spread of Omicron, first identified in South Africa, suggests more Covid variants could emerge in 2022. Yet once again, the response of developed countries may be to focus on domestic protection, not international cooperation. The pandemic's path in 2022 is unknown. This includes the threat to health. It also includes the threat to economic prosperity. Many African countries have very young people. These people are less likely to suffer from severe Covid. The biggest problem may be the negative impact on other diseases. This is about the management of those diseases. It’s estimated 25 million people in Africa will live with HIV-Aids in 2022. Malaria claims almost 400,000 lives in a typical year. Treatment of these diseases and others, such as TB and diabetes, may worsen as a result of Covid-related strains on healthcare systems. Africa has become the new ground zero for international terrorism, at least according to many analysts. This trend looks set to continue in 2022. The Sahel countries have seen a rise in radical Islamist groups. These groups are mostly home grown. They often say they are allegiance to global networks. These networks include al-Qaida and Islamic State. Western efforts may become more organized in 2022. Their focus is to counter the rise in jihadist violence."
23,23_8,8,"This follows a cooperation agreement between the US and French presidents Joe Biden and Emmanuel Macron, who had wound down French military operations in Mali for lack of support. Western governments are watching with alarm the spread of radical Islamist ideas from key countries in west Africa, such as Nigeria, to the Democratic Republic of the Congo and energy-rich Mozambique. The failed state of Somalia, where the al-Shabaab group is active, is a cautionary tale of what may befall a country when terrorism is uncontained. In a year when the US is due to convene a second “summit for democracy”, the issue of global democratic governance – of the lack of it – will also loom large. In Africa, which experienced several coups in 2021, most recently in Sudan, this issue is especially pressing. Inextricably linked to it are the challenges posed by extreme poverty. According to the International Rescue Committee charity’s 2022 emergency watchlist, 12 of the 20 countries at greatest risk of worsening humanitarian crises are in Africa. They are Ethiopia, South Sudan, Democratic Republic of Congo, Somalia, Sudan, Nigeria, Burkina Faso, Central African Republic, Mozambique, Mali, Niger and Cameroon. (The most vulnerable, non-African countries are Afghanistan, Yemen, Syria, Myanmar, Haiti, Honduras, Lebanon and Venezuela.) In the Horn of Africa, what the IRC calls Ethiopia’s “perfect storm” of problems is being exacerbated by a worsening civil war that threatens the break-up of the country amid increased meddling by neighbouring Eritrea’s violently Stalinist regime. Meanwhile, the UN is warning a rapidly worsening drought will put 7.7 million Somalis at extreme risk by April. Unicef, the UN children’s charity, has launched a record $9.4bn worldwide funding appeal for 2022 to help more than 327 million people, including 177 million children, affected by humanitarian crises and Covid. These emergencies provide the context for another great challenge of 2022: international migration, whether it involves refugees from conflict, politically persecuted asylum-seekers, or economic migrants forced out of their homes by climate change, famine and drought.","This follows a cooperation agreement between the US and French presidents Joe Biden and Emmanuel Macron, who had stopped French military operations in Mali because of lack of support. Western governments are afraid. They are watching the spread of radical Islamist ideas. These ideas are spreading from key west African countries like Nigeria. They are going to the Democratic Republic of the Congo and Mozambique, which is rich in energy. The failed state of Somalia, where the al-Shabaab group is active, is a warning tale of what may happen if terrorism is not contained. The US is due to convene a ""summit for democracy"" for a second time. In Africa, which experienced several coups in 2021, most recently in Sudan, this issue is especially pressing. Extreme poverty poses the challenges. According to the International Rescue Committee charity’s 2022 emergency watchlist, 12 of the 20 countries most at risk of worsening humanitarian crises are in Africa. The IRC calls Ethiopia's situation a ""perfect storm"" of problems. This is happening in the Horn of Africa. A worsening civil war is causing these problems. The war threatens the country's break-up with the increasing interference of neighboring Eritrea. Eritrea has a violently Stalinist regime. Meanwhile, the UN is warning about a rapidly worsening drought. This drought will kill 7 million people. 7 million Somalis at extreme risk by April. Unicef is the UN children's charity. It has made a record call. The price is $9. 3 billion. The total funding appeal is 4 billion dollars. These emergencies are the context for another great challenge of 2022: international migration. This includes refugees from war. It also involves politically abused asylum-seekers. Finally, it includes economic migrants forced out by climate change, famine and drought."
